TicketID,AccountID,ContactID,AssignedUserID,Category,Priority,Status,CreatedDate,ResolvedDate
TKT02783,ACC04311,CON012932,USR0179,Billing,Medium,Open,2024-08-04,
TKT02784,ACC04255,CON012779,USR0188,Configuration,Medium,Closed,2024-11-29,2024-12-03
TKT02785,ACC00957,CON002883,USR0061,Billing,High,Closed,2024-08-07,2024-08-16
TKT02786,ACC01760,CON005282,USR0033,Configuration,Low,In Progress,2024-09-25,
TKT02787,ACC03575,CON010751,USR0061,Feature Request,Low,Closed,2024-03-25,2024-04-05
TKT02788,ACC04746,CON014246,USR0179,Software Bug,High,Open,2024-08-05,
TKT02789,ACC01756,CON005267,USR0029,Feature Request,Medium,Open,2023-04-14,
TKT02790,ACC00296,CON000896,USR0148,Software Bug,High,Resolved,2023-02-22,2023-02-23
TKT02791,ACC03432,CON010327,USR0179,Billing,Low,Closed,2023-09-15,2023-09-27
TKT02792,ACC00221,CON000673,USR0180,Performance,Medium,Resolved,2023-06-11,2023-06-13
TKT02793,ACC02212,CON006621,USR0189,Performance,Low,Resolved,2024-06-14,2024-06-21
TKT02794,ACC04049,CON012173,USR0029,Performance,Critical,Open,2024-07-13,
TKT02795,ACC04426,CON013266,USR0142,Login Issue,High,Open,2023-09-27,
TKT02796,ACC03150,CON009452,USR0033,Billing,Low,Resolved,2024-03-07,2024-03-11
TKT02797,ACC02637,CON007902,USR0133,Performance,High,In Progress,2023-05-23,
TKT02798,ACC03663,CON011012,USR0188,Software Bug,Critical,Open,2024-11-10,
TKT02799,ACC03514,CON010584,USR0189,Billing,Low,Open,2023-03-16,
TKT02800,ACC03722,CON011193,USR0148,Performance,Critical,Open,2024-03-02,
TKT02801,ACC02546,CON007623,USR0133,Login Issue,Low,Resolved,2023-05-13,2023-05-25
TKT02802,ACC03286,CON009889,USR0142,Software Bug,High,Closed,2023-02-06,2023-02-15
TKT02803,ACC03027,CON009100,USR0101,Configuration,Medium,Closed,2024-03-17,2024-03-22
TKT02804,ACC02149,CON006427,USR0142,Login Issue,Medium,Open,2023-01-22,
TKT02805,ACC02779,CON008336,USR0033,Installation,Low,Closed,2024-07-01,2024-07-12
TKT02806,ACC01225,CON003672,USR0180,Feature Request,Critical,Closed,2024-07-19,2024-07-20
TKT02807,ACC02503,CON007488,USR0029,Feature Request,Medium,Closed,2023-05-09,2023-05-21
TKT02808,ACC03594,CON010800,USR0179,Performance,High,Closed,2023-04-29,2023-05-01
TKT02809,ACC01671,CON005017,USR0029,Billing,Critical,In Progress,2023-12-27,
TKT02810,ACC03127,CON009377,USR0033,Software Bug,Low,In Progress,2023-03-01,
TKT02811,ACC04154,CON012481,USR0148,Software Bug,Critical,Open,2024-08-25,
TKT02812,ACC04857,CON014585,USR0188,Configuration,Low,Open,2024-07-03,
TKT02813,ACC03993,CON012012,USR0033,Login Issue,Low,Open,2023-09-13,
TKT02814,ACC02086,CON006242,USR0180,Billing,Low,Closed,2023-05-10,2023-05-13
TKT02815,ACC01313,CON003955,USR0180,Installation,Medium,Resolved,2023-11-18,2023-11-28
TKT02816,ACC04957,CON014878,USR0061,Performance,Critical,In Progress,2023-10-27,
TKT02817,ACC01659,CON004986,USR0180,Installation,Low,Open,2024-05-05,
TKT02818,ACC01109,CON003341,USR0101,Software Bug,Critical,Resolved,2023-03-20,2023-03-29
TKT02819,ACC00736,CON002179,USR0033,Feature Request,High,In Progress,2024-01-01,
TKT02820,ACC04548,CON013638,USR0180,Installation,Medium,Resolved,2024-01-11,2024-01-25
TKT02821,ACC00670,CON001999,USR0148,Installation,Low,Resolved,2024-06-23,2024-06-29
TKT02822,ACC00744,CON002208,USR0148,Feature Request,Critical,Resolved,2023-02-25,2023-03-12
TKT02823,ACC00472,CON001414,USR0179,Software Bug,Medium,Open,2023-10-14,
TKT02824,ACC03329,CON010013,USR0189,Billing,Medium,In Progress,2024-06-17,
TKT02825,ACC00496,CON001485,USR0061,Configuration,Medium,Resolved,2023-05-06,2023-05-18
TKT02826,ACC01812,CON005432,USR0165,Installation,Critical,In Progress,2023-02-06,
TKT02827,ACC03313,CON009970,USR0188,Login Issue,Critical,Closed,2024-10-27,2024-10-29
TKT02828,ACC03180,CON009557,USR0101,Performance,Critical,Resolved,2023-02-04,2023-02-09
TKT02829,ACC04188,CON012582,USR0061,Login Issue,High,Open,2023-11-04,
TKT02830,ACC04004,CON012043,USR0033,Login Issue,Critical,Closed,2024-09-16,2024-09-24
TKT02831,ACC01317,CON003964,USR0029,Software Bug,Medium,Closed,2024-01-29,2024-01-30
TKT02832,ACC03619,CON010870,USR0189,Installation,Critical,In Progress,2024-01-24,
TKT02833,ACC03008,CON009046,USR0188,Installation,High,Open,2024-06-29,
TKT02834,ACC03625,CON010888,USR0179,Login Issue,High,Resolved,2023-02-02,2023-02-17
TKT02835,ACC04507,CON013519,USR0029,Configuration,Low,In Progress,2023-09-26,
TKT02836,ACC00326,CON000992,USR0188,Feature Request,Low,Closed,2023-12-16,2023-12-30
TKT02837,ACC04802,CON014413,USR0188,Installation,High,Closed,2023-04-22,2023-05-04
TKT02838,ACC02693,CON008067,USR0189,Performance,High,Closed,2024-07-01,2024-07-08
TKT02839,ACC01098,CON003307,USR0165,Installation,Medium,Closed,2023-06-16,2023-06-24
TKT02840,ACC03589,CON010789,USR0179,Billing,High,Open,2023-05-16,
TKT02841,ACC00611,CON001827,USR0029,Configuration,High,In Progress,2023-03-29,
TKT02842,ACC02088,CON006254,USR0029,Performance,High,Closed,2023-12-12,2023-12-13
TKT02843,ACC03794,CON011413,USR0061,Billing,Low,Resolved,2024-01-06,2024-01-17
TKT02844,ACC01795,CON005383,USR0142,Installation,High,Resolved,2023-05-08,2023-05-18
TKT02845,ACC00992,CON002988,USR0033,Feature Request,Critical,In Progress,2023-09-28,
TKT02846,ACC04895,CON014684,USR0101,Feature Request,Low,Closed,2023-01-18,2023-01-19
TKT02847,ACC02571,CON007685,USR0061,Configuration,Medium,Closed,2024-01-03,2024-01-14
TKT02848,ACC00547,CON001627,USR0133,Performance,Low,Open,2024-02-23,
TKT02849,ACC04713,CON014145,USR0179,Feature Request,Medium,Resolved,2023-10-11,2023-10-13
TKT02850,ACC04124,CON012400,USR0048,Configuration,Critical,Resolved,2023-09-22,2023-09-27
TKT02851,ACC02813,CON008430,USR0180,Installation,Medium,In Progress,2023-05-11,
TKT02852,ACC03387,CON010193,USR0029,Software Bug,Low,Open,2023-05-31,
TKT02853,ACC02155,CON006447,USR0165,Software Bug,Critical,Open,2024-11-01,
TKT02854,ACC00702,CON002091,USR0179,Performance,Medium,Resolved,2024-08-16,2024-08-17
TKT02855,ACC04801,CON014412,USR0180,Login Issue,High,Resolved,2023-03-04,2023-03-09
TKT02856,ACC01971,CON005881,USR0101,Performance,Medium,Open,2024-07-07,
TKT02857,ACC01473,CON004453,USR0179,Login Issue,Critical,Open,2023-12-25,
TKT02858,ACC03311,CON009964,USR0101,Software Bug,Medium,Open,2023-04-26,
TKT02859,ACC03667,CON011026,USR0048,Configuration,Critical,Resolved,2023-11-30,2023-12-14
TKT02860,ACC02534,CON007587,USR0188,Billing,Medium,Closed,2023-03-15,2023-03-30
TKT02861,ACC00161,CON000477,USR0179,Configuration,High,Resolved,2023-01-26,2023-02-05
TKT02862,ACC00516,CON001533,USR0148,Installation,High,Closed,2023-12-10,2023-12-25
TKT02863,ACC00913,CON002756,USR0061,Login Issue,Medium,Resolved,2024-04-26,2024-05-06
TKT02864,ACC04198,CON012609,USR0142,Billing,Medium,Open,2024-01-13,
TKT02865,ACC03723,CON011198,USR0165,Login Issue,Medium,Open,2024-08-28,
TKT02866,ACC03943,CON011868,USR0029,Feature Request,Low,Resolved,2023-11-17,2023-11-21
TKT02867,ACC03676,CON011054,USR0179,Feature Request,Low,In Progress,2024-11-03,
TKT02868,ACC01044,CON003147,USR0165,Performance,Critical,In Progress,2023-03-21,
TKT02869,ACC04736,CON014213,USR0179,Configuration,Low,Open,2024-07-05,
TKT02870,ACC00277,CON000834,USR0133,Performance,Critical,Closed,2024-09-13,2024-09-24
TKT02871,ACC02897,CON008683,USR0148,Configuration,High,Resolved,2023-11-21,2023-11-25
TKT02872,ACC02025,CON006046,USR0101,Configuration,High,Resolved,2023-09-07,2023-09-11
TKT02873,ACC00618,CON001841,USR0061,Installation,Low,Closed,2023-08-25,2023-08-31
TKT02874,ACC03507,CON010565,USR0142,Feature Request,High,Closed,2023-09-04,2023-09-16
TKT02875,ACC01763,CON005288,USR0148,Performance,Low,Resolved,2023-03-23,2023-04-01
TKT02876,ACC03825,CON011511,USR0142,Software Bug,Critical,Closed,2024-01-06,2024-01-16
TKT02877,ACC03647,CON010959,USR0142,Performance,Medium,In Progress,2024-03-04,
TKT02878,ACC04034,CON012126,USR0133,Configuration,Critical,In Progress,2024-07-04,
TKT02879,ACC01765,CON005292,USR0189,Performance,High,In Progress,2024-11-21,
TKT02880,ACC00135,CON000403,USR0029,Login Issue,Low,Resolved,2023-10-21,2023-10-27
TKT02881,ACC01302,CON003925,USR0133,Software Bug,Critical,Closed,2024-02-23,2024-03-03
TKT02882,ACC00406,CON001232,USR0189,Software Bug,Critical,In Progress,2024-10-09,
TKT02883,ACC01522,CON004604,USR0148,Login Issue,Critical,In Progress,2023-01-16,
TKT02884,ACC03584,CON010776,USR0048,Login Issue,Medium,Closed,2023-09-27,2023-10-09
TKT02885,ACC01637,CON004916,USR0048,Installation,Medium,Closed,2023-02-04,2023-02-05
TKT02886,ACC02889,CON008655,USR0133,Performance,Critical,In Progress,2023-03-16,
TKT02887,ACC01976,CON005899,USR0180,Feature Request,Medium,Resolved,2024-03-08,2024-03-11
TKT02888,ACC01381,CON004162,USR0165,Billing,High,Open,2023-10-28,
TKT02889,ACC04820,CON014466,USR0148,Installation,Low,Open,2024-08-28,
TKT02890,ACC00176,CON000523,USR0033,Feature Request,Critical,Resolved,2023-03-17,2023-03-25
TKT02891,ACC02783,CON008346,USR0179,Feature Request,Medium,Resolved,2024-03-22,2024-04-04
TKT02892,ACC01753,CON005254,USR0048,Software Bug,Low,Open,2023-07-07,
TKT02893,ACC00662,CON001968,USR0179,Installation,Critical,Resolved,2024-08-30,2024-09-10
TKT02894,ACC00175,CON000522,USR0142,Software Bug,High,Resolved,2024-01-24,2024-02-01
TKT02895,ACC04965,CON014902,USR0180,Billing,Critical,In Progress,2023-04-10,
TKT02896,ACC04201,CON012618,USR0033,Performance,Critical,Open,2023-12-16,
TKT02897,ACC01915,CON005712,USR0179,Billing,Medium,Resolved,2023-10-20,2023-10-27
TKT02898,ACC03499,CON010540,USR0061,Configuration,Medium,Open,2023-05-27,
TKT02899,ACC04390,CON013157,USR0165,Performance,High,Resolved,2024-03-16,2024-03-26
TKT02900,ACC02484,CON007428,USR0142,Software Bug,Low,Resolved,2023-04-12,2023-04-17
TKT02901,ACC04968,CON014911,USR0033,Feature Request,Medium,Resolved,2023-10-22,2023-10-30
TKT02902,ACC01132,CON003413,USR0142,Billing,Low,Resolved,2023-06-23,2023-07-08
TKT02903,ACC02051,CON006132,USR0142,Login Issue,Medium,Resolved,2023-08-26,2023-08-29
TKT02904,ACC02422,CON007239,USR0165,Login Issue,Low,In Progress,2024-07-19,
TKT02905,ACC03757,CON011297,USR0189,Login Issue,Critical,In Progress,2024-07-06,
TKT02906,ACC00457,CON001376,USR0180,Billing,Critical,Resolved,2023-01-27,2023-01-31
TKT02907,ACC00792,CON002355,USR0061,Configuration,Critical,In Progress,2024-03-31,
TKT02908,ACC02998,CON009007,USR0101,Installation,Low,Open,2023-10-30,
TKT02909,ACC01138,CON003431,USR0029,Billing,Low,Closed,2024-03-31,2024-04-08
TKT02910,ACC02487,CON007437,USR0165,Installation,Low,Resolved,2023-05-21,2023-06-02
TKT02911,ACC02429,CON007265,USR0101,Installation,Medium,Open,2023-12-29,
TKT02912,ACC00392,CON001191,USR0142,Performance,High,Resolved,2023-03-18,2023-03-21
TKT02913,ACC03193,CON009591,USR0033,Installation,Low,Closed,2023-10-10,2023-10-21
TKT02914,ACC01245,CON003737,USR0033,Feature Request,Low,Open,2023-11-19,
TKT02915,ACC04851,CON014561,USR0188,Configuration,Low,Resolved,2024-06-17,2024-06-21
TKT02916,ACC00831,CON002491,USR0188,Software Bug,Medium,Open,2024-10-11,
TKT02917,ACC02294,CON006874,USR0029,Software Bug,Medium,Closed,2024-08-23,2024-09-06
TKT02918,ACC00211,CON000641,USR0179,Feature Request,Medium,Closed,2023-09-29,2023-10-02
TKT02919,ACC01300,CON003918,USR0048,Software Bug,Low,Resolved,2024-05-23,2024-05-26
TKT02920,ACC03622,CON010882,USR0061,Login Issue,Critical,In Progress,2024-06-12,
TKT02921,ACC04282,CON012850,USR0061,Performance,Medium,Closed,2023-03-10,2023-03-19
TKT02922,ACC01117,CON003369,USR0101,Feature Request,High,Open,2023-07-02,
TKT02923,ACC00207,CON000623,USR0101,Performance,Medium,Closed,2024-09-20,2024-10-01
TKT02924,ACC03907,CON011762,USR0033,Performance,Medium,Resolved,2024-10-15,2024-10-23
TKT02925,ACC02852,CON008544,USR0165,Billing,Critical,In Progress,2023-11-04,
TKT02926,ACC04242,CON012738,USR0133,Billing,Critical,Closed,2024-05-16,2024-05-26
TKT02927,ACC03122,CON009362,USR0179,Software Bug,Low,Open,2023-10-30,
TKT02928,ACC01836,CON005498,USR0061,Billing,Medium,Closed,2023-10-22,2023-10-30
TKT02929,ACC03236,CON009726,USR0142,Software Bug,Critical,Closed,2024-11-09,2024-11-11
TKT02930,ACC00847,CON002534,USR0142,Billing,Critical,Open,2023-11-23,
TKT02931,ACC02925,CON008773,USR0148,Configuration,Critical,Closed,2023-05-12,2023-05-26
TKT02932,ACC02054,CON006139,USR0188,Software Bug,Low,Closed,2024-09-07,2024-09-18
TKT02933,ACC02663,CON007974,USR0101,Software Bug,Critical,Resolved,2023-10-25,2023-11-03
TKT02934,ACC01398,CON004215,USR0188,Installation,High,Resolved,2023-03-04,2023-03-09
TKT02935,ACC03885,CON011693,USR0101,Feature Request,Critical,Closed,2024-02-26,2024-03-10
TKT02936,ACC02423,CON007240,USR0188,Login Issue,High,Resolved,2024-02-13,2024-02-28
TKT02937,ACC04225,CON012694,USR0061,Billing,Low,In Progress,2024-05-12,
TKT02938,ACC03678,CON011060,USR0029,Software Bug,Medium,Closed,2023-11-12,2023-11-19
TKT02939,ACC01399,CON004218,USR0189,Configuration,Low,In Progress,2024-07-02,
TKT02940,ACC04422,CON013252,USR0188,Performance,Low,Resolved,2024-09-20,2024-09-23
TKT02941,ACC03272,CON009842,USR0048,Configuration,High,Closed,2023-01-22,2023-01-24
TKT02942,ACC02012,CON006006,USR0148,Installation,Low,Open,2023-12-28,
TKT02943,ACC03450,CON010382,USR0189,Billing,Medium,In Progress,2024-06-15,
TKT02944,ACC03960,CON011915,USR0033,Installation,Medium,Closed,2023-06-10,2023-06-24
TKT02945,ACC00266,CON000801,USR0101,Billing,High,In Progress,2023-10-25,
TKT02946,ACC01026,CON003093,USR0188,Performance,Medium,In Progress,2024-02-28,
TKT02947,ACC04492,CON013472,USR0101,Configuration,Low,Open,2023-01-14,
TKT02948,ACC01770,CON005307,USR0179,Performance,Critical,Open,2024-06-23,
TKT02949,ACC03595,CON010804,USR0133,Software Bug,High,Open,2024-05-11,
TKT02950,ACC03188,CON009577,USR0180,Software Bug,Medium,Open,2023-11-05,
TKT02951,ACC02732,CON008187,USR0188,Login Issue,Critical,Resolved,2023-02-04,2023-02-16
TKT02952,ACC04855,CON014577,USR0133,Configuration,High,Closed,2024-11-02,2024-11-05
TKT02953,ACC03258,CON009797,USR0142,Login Issue,Critical,Open,2023-03-28,
TKT02954,ACC02543,CON007614,USR0061,Installation,Medium,Open,2023-01-21,
TKT02955,ACC02694,CON008072,USR0179,Configuration,High,Closed,2023-04-08,2023-04-12
TKT02956,ACC00810,CON002424,USR0029,Installation,Low,Closed,2023-11-28,2023-12-07
TKT02957,ACC02058,CON006158,USR0148,Software Bug,Low,Resolved,2023-11-06,2023-11-14
TKT02958,ACC02116,CON006328,USR0179,Billing,Critical,Closed,2023-09-28,2023-10-05
TKT02959,ACC03808,CON011460,USR0189,Feature Request,High,In Progress,2023-04-06,
TKT02960,ACC01014,CON003054,USR0179,Installation,Medium,Resolved,2024-05-09,2024-05-24
TKT02961,ACC03573,CON010742,USR0101,Feature Request,Critical,Open,2024-01-27,
TKT02962,ACC04930,CON014798,USR0189,Feature Request,Medium,Open,2024-01-17,
TKT02963,ACC01499,CON004532,USR0101,Feature Request,Medium,Open,2024-08-14,
TKT02964,ACC02903,CON008705,USR0180,Performance,Low,Resolved,2024-04-02,2024-04-10
TKT02965,ACC01059,CON003187,USR0188,Software Bug,Low,Resolved,2024-10-20,2024-10-26
TKT02966,ACC01128,CON003398,USR0101,Software Bug,Critical,In Progress,2023-04-08,
TKT02967,ACC03125,CON009370,USR0189,Login Issue,Medium,In Progress,2024-08-30,
TKT02968,ACC03501,CON010546,USR0133,Installation,Medium,Closed,2024-02-17,2024-02-26
TKT02969,ACC04887,CON014660,USR0133,Feature Request,High,Closed,2023-03-02,2023-03-07
TKT02970,ACC04214,CON012653,USR0189,Login Issue,High,In Progress,2023-12-12,
TKT02971,ACC04537,CON013607,USR0033,Login Issue,High,Closed,2024-08-01,2024-08-15
TKT02972,ACC04961,CON014887,USR0189,Feature Request,High,Closed,2023-08-03,2023-08-12
TKT02973,ACC04914,CON014753,USR0142,Billing,Critical,In Progress,2024-10-29,
TKT02974,ACC00817,CON002443,USR0029,Login Issue,Critical,Open,2024-05-09,
TKT02975,ACC00510,CON001519,USR0189,Configuration,Low,Closed,2023-03-21,2023-03-24
TKT02976,ACC01250,CON003755,USR0179,Software Bug,Medium,Open,2023-06-15,
TKT02977,ACC02631,CON007882,USR0033,Login Issue,Critical,Open,2024-03-24,
TKT02978,ACC04672,CON014016,USR0188,Installation,Critical,In Progress,2024-05-22,
TKT02979,ACC01823,CON005462,USR0188,Login Issue,High,Closed,2023-05-24,2023-05-31
TKT02980,ACC02186,CON006545,USR0061,Installation,High,Closed,2023-05-01,2023-05-06
TKT02981,ACC02745,CON008232,USR0048,Billing,Medium,Resolved,2024-06-19,2024-06-29
TKT02982,ACC00053,CON000148,USR0029,Installation,Medium,Resolved,2023-05-25,2023-06-03
TKT02983,ACC02392,CON007157,USR0142,Performance,High,Resolved,2024-09-20,2024-09-29
TKT02984,ACC00419,CON001274,USR0148,Billing,Medium,Closed,2024-04-28,2024-05-02
TKT02985,ACC03304,CON009939,USR0188,Billing,Critical,Closed,2023-06-18,2023-06-19
TKT02986,ACC00938,CON002832,USR0165,Feature Request,Low,In Progress,2023-07-03,
TKT02987,ACC03722,CON011195,USR0179,Software Bug,Medium,Resolved,2023-01-06,2023-01-18
TKT02988,ACC01681,CON005050,USR0179,Login Issue,Low,Closed,2023-04-07,2023-04-13
TKT02989,ACC02523,CON007549,USR0061,Software Bug,Low,Closed,2024-10-01,2024-10-11
TKT02990,ACC00764,CON002268,USR0148,Billing,Low,In Progress,2023-12-25,
TKT02991,ACC03734,CON011220,USR0179,Configuration,Critical,Resolved,2023-07-17,2023-07-22
TKT02992,ACC02096,CON006277,USR0142,Performance,Critical,Resolved,2024-08-21,2024-08-27
TKT02993,ACC03913,CON011776,USR0188,Login Issue,Medium,In Progress,2023-09-18,
TKT02994,ACC01602,CON004819,USR0189,Billing,Medium,In Progress,2023-04-16,
TKT02995,ACC00778,CON002316,USR0189,Software Bug,Critical,Open,2023-09-27,
TKT02996,ACC03409,CON010259,USR0165,Installation,Critical,Resolved,2023-12-05,2023-12-18
TKT02997,ACC01398,CON004215,USR0033,Login Issue,Medium,In Progress,2023-08-03,
TKT02998,ACC04209,CON012636,USR0180,Configuration,Medium,Open,2023-08-10,
TKT02999,ACC01653,CON004966,USR0033,Feature Request,Low,In Progress,2023-05-27,
TKT03000,ACC02271,CON006812,USR0033,Login Issue,Medium,Open,2023-11-28,
TKT03001,ACC01714,CON005129,USR0061,Installation,Critical,Closed,2024-06-07,2024-06-14
TKT03002,ACC03244,CON009753,USR0142,Configuration,Low,Resolved,2023-12-01,2023-12-10
TKT03003,ACC00526,CON001564,USR0029,Configuration,Critical,Closed,2023-09-04,2023-09-11
TKT03004,ACC02909,CON008729,USR0061,Configuration,High,Resolved,2024-04-30,2024-05-05
TKT03005,ACC00865,CON002602,USR0101,Performance,Medium,Open,2024-06-27,
TKT03006,ACC04799,CON014405,USR0148,Software Bug,Critical,Resolved,2023-06-20,2023-07-02
TKT03007,ACC04668,CON014004,USR0189,Installation,High,Closed,2024-07-27,2024-08-04
TKT03008,ACC04145,CON012461,USR0148,Billing,Medium,Closed,2023-05-04,2023-05-15
TKT03009,ACC03800,CON011429,USR0180,Feature Request,High,Resolved,2023-01-26,2023-02-09
TKT03010,ACC03741,CON011243,USR0133,Performance,Medium,In Progress,2024-03-10,
TKT03011,ACC02874,CON008605,USR0033,Installation,Low,Resolved,2024-01-27,2024-01-30
TKT03012,ACC04560,CON013678,USR0133,Performance,Medium,Closed,2023-07-20,2023-07-26
TKT03013,ACC04055,CON012196,USR0033,Login Issue,High,Resolved,2023-01-06,2023-01-12
TKT03014,ACC00328,CON000997,USR0101,Performance,High,Open,2023-09-17,
TKT03015,ACC02951,CON008861,USR0148,Feature Request,Critical,Resolved,2023-02-04,2023-02-15
TKT03016,ACC01188,CON003572,USR0165,Installation,Low,Resolved,2023-02-14,2023-02-19
TKT03017,ACC01304,CON003930,USR0142,Configuration,Critical,Open,2024-08-08,
TKT03018,ACC04211,CON012643,USR0180,Software Bug,Critical,Closed,2024-09-14,2024-09-22
TKT03019,ACC01129,CON003400,USR0101,Login Issue,High,Open,2024-10-25,
TKT03020,ACC00712,CON002115,USR0188,Installation,Medium,In Progress,2023-01-30,
TKT03021,ACC03078,CON009248,USR0133,Feature Request,Low,Open,2023-05-15,
TKT03022,ACC04513,CON013539,USR0180,Installation,Low,Closed,2023-02-27,2023-03-10
TKT03023,ACC04283,CON012852,USR0165,Configuration,High,Open,2023-11-18,
TKT03024,ACC01938,CON005776,USR0179,Billing,High,Open,2023-07-18,
TKT03025,ACC03170,CON009515,USR0179,Login Issue,Critical,Resolved,2023-06-23,2023-07-02
TKT03026,ACC03399,CON010232,USR0142,Login Issue,Medium,Open,2024-03-02,
TKT03027,ACC02824,CON008460,USR0180,Installation,High,In Progress,2024-05-28,
TKT03028,ACC00708,CON002104,USR0101,Feature Request,Low,In Progress,2023-03-27,
TKT03029,ACC03308,CON009953,USR0061,Installation,Critical,In Progress,2023-10-10,
TKT03030,ACC02584,CON007718,USR0133,Billing,High,Open,2023-06-27,
TKT03031,ACC01797,CON005390,USR0148,Billing,Critical,Resolved,2024-07-28,2024-07-30
TKT03032,ACC00602,CON001801,USR0148,Performance,Critical,Open,2024-08-04,
TKT03033,ACC04430,CON013278,USR0029,Login Issue,Medium,Open,2023-04-01,
TKT03034,ACC00348,CON001062,USR0061,Billing,Low,In Progress,2023-03-30,
TKT03035,ACC04941,CON014827,USR0033,Software Bug,High,Open,2023-06-23,
TKT03036,ACC01570,CON004747,USR0048,Installation,Medium,Open,2024-04-16,
TKT03037,ACC02042,CON006105,USR0048,Installation,Medium,In Progress,2023-11-12,
TKT03038,ACC03455,CON010397,USR0165,Feature Request,High,Open,2023-11-14,
TKT03039,ACC00476,CON001430,USR0048,Performance,High,Resolved,2023-07-02,2023-07-05
