InvoiceID,OrderID,InvoiceDate,DueDate,SubTotal,Tax,TotalAmount,PaymentTerms,InvoiceStatus
INV03885,ORD03885,06-01-2023,20-02-2023,57112.05,10280.17,67392.22,Net 45,Pending
INV03886,ORD03886,15-01-2023,30-01-2023,233524.4,42034.39,275558.79,Net 15,Pending
INV03887,ORD03887,22-03-2023,21-04-2023,186246.9,33524.44,219771.34,Net 30,Paid
INV03888,ORD03888,21-01-2023,20-02-2023,155490.05,27988.21,183478.26,Net 30,Paid
INV03889,ORD03889,28-03-2023,12-04-2023,212635.8,38274.44,250910.24,Net 15,Overdue
INV03890,ORD03890,13-01-2023,28-01-2023,207508.1,37351.46,244859.56,Net 15,Paid
INV03891,ORD03891,15-02-2023,17-03-2023,298473,53725.14,352198.14,Net 30,Paid
INV03892,ORD03892,01-02-2023,18-03-2023,198243.8,35683.88,233927.68,Net 45,Pending
INV03893,ORD03893,18-01-2023,17-02-2023,252883.05,45518.95,298402,Net 30,Overdue
INV03894,ORD03894,22-01-2023,08-03-2023,279518.95,50313.41,329832.36,Net 45,Overdue
INV03895,ORD03895,15-01-2023,01-03-2023,23144.1,4165.94,27310.04,Net 45,Paid
INV03896,ORD03896,06-01-2023,05-02-2023,226187.1,40713.68,266900.78,Net 30,Paid
INV03897,ORD03897,15-03-2023,29-04-2023,143072.8,25753.1,168825.9,Net 45,Paid
INV03898,ORD03898,21-01-2023,07-03-2023,106343.65,19141.86,125485.51,Net 45,Pending
INV03899,ORD03899,05-04-2023,05-05-2023,85763.3,15437.39,101200.69,Net 30,Paid
INV03900,ORD03900,17-01-2023,03-03-2023,197654.05,35577.73,233231.78,Net 45,Paid
INV03901,ORD03901,20-03-2023,04-04-2023,80621.1,14511.8,95132.9,Net 15,Pending
INV03902,ORD03902,21-04-2023,06-05-2023,161560,29080.8,190640.8,Net 15,Pending
INV03903,ORD03903,09-02-2023,26-03-2023,149686.2,26943.52,176629.72,Net 45,Pending
INV03904,ORD03904,08-02-2023,23-02-2023,216860.85,39034.95,255895.8,Net 15,Overdue
INV03905,ORD03905,27-02-2023,29-03-2023,89275.45,16069.58,105345.03,Net 30,Paid
INV03906,ORD03906,27-02-2023,14-03-2023,260334.15,46860.15,307194.3,Net 15,Paid
INV03907,ORD03907,24-01-2023,10-03-2023,53343.15,9601.77,62944.92,Net 45,Paid
INV03908,ORD03908,10-01-2023,09-02-2023,144907.9,26083.42,170991.32,Net 30,Pending
INV03909,ORD03909,15-12-2022,30-12-2022,37595.35,6767.16,44362.51,Net 15,Paid
INV03910,ORD03910,10-03-2023,25-03-2023,231127,41602.86,272729.86,Net 15,Overdue
INV03911,ORD03911,29-03-2023,28-04-2023,61992.4,11158.63,73151.03,Net 30,Paid
INV03912,ORD03912,10-04-2023,25-04-2023,234443.6,42199.85,276643.45,Net 15,Paid
INV03913,ORD03913,28-03-2023,27-04-2023,154167.05,27750.07,181917.12,Net 30,Paid
INV03914,ORD03914,05-03-2023,04-04-2023,61441.25,11059.42,72500.67,Net 30,Paid
INV03915,ORD03915,28-12-2022,12-01-2023,225393.1,40570.76,265963.86,Net 15,Paid
INV03916,ORD03916,19-02-2023,06-03-2023,62809.2,11305.66,74114.86,Net 15,Pending
INV03917,ORD03917,30-01-2023,16-03-2023,136211.2,24518.02,160729.22,Net 45,Paid
INV03918,ORD03918,27-03-2023,26-04-2023,19884.05,3579.13,23463.18,Net 30,Paid
INV03919,ORD03919,19-03-2023,18-04-2023,32521.65,5853.9,38375.55,Net 30,Overdue
INV03920,ORD03920,16-04-2023,01-05-2023,234153.5,42147.63,276301.13,Net 15,Paid
INV03921,ORD03921,08-02-2023,25-03-2023,60838.95,10951.01,71789.96,Net 45,Paid
INV03922,ORD03922,23-03-2023,07-05-2023,210640.35,37915.26,248555.61,Net 45,Paid
INV03923,ORD03923,28-11-2022,13-12-2022,154720.25,27849.65,182569.9,Net 15,Paid
INV03924,ORD03924,12-02-2023,14-03-2023,67519.35,12153.48,79672.83,Net 30,Overdue
INV03925,ORD03925,05-03-2023,04-04-2023,25290.5,4552.29,29842.79,Net 30,Paid
INV03926,ORD03926,15-02-2023,17-03-2023,29868.15,5376.27,35244.42,Net 30,Paid
INV03927,ORD03927,09-07-2023,24-07-2023,115136.15,20724.51,135860.66,Net 15,Overdue
INV03928,ORD03928,26-06-2023,26-07-2023,82172.55,14791.06,96963.61,Net 30,Overdue
INV03929,ORD03929,15-06-2023,30-06-2023,173792.7,31282.69,205075.39,Net 15,Paid
INV03930,ORD03930,14-07-2023,13-08-2023,85021.45,15303.86,100325.31,Net 30,Paid
INV03931,ORD03931,07-07-2023,22-07-2023,208895.5,37601.19,246496.69,Net 15,Overdue
INV03932,ORD03932,24-06-2023,24-07-2023,176409.45,31753.7,208163.15,Net 30,Overdue
INV03933,ORD03933,25-07-2023,24-08-2023,100990.25,18178.24,119168.49,Net 30,Pending
INV03934,ORD03934,06-07-2023,20-08-2023,145702.8,26226.5,171929.3,Net 45,Paid
INV03935,ORD03935,12-07-2023,26-08-2023,215739.4,38833.09,254572.49,Net 45,Paid
INV03936,ORD03936,17-06-2023,17-07-2023,114673.5,20641.23,135314.73,Net 30,Pending
INV03937,ORD03937,26-07-2023,09-09-2023,207484.2,37347.16,244831.36,Net 45,Pending
INV03938,ORD03938,03-07-2023,02-08-2023,248532,44735.76,293267.76,Net 30,Paid
INV03939,ORD03939,30-06-2023,15-07-2023,40543.15,7297.77,47840.92,Net 15,Paid
INV03940,ORD03940,21-06-2023,06-07-2023,88519.5,15933.51,104453.01,Net 15,Pending
INV03941,ORD03941,26-06-2023,26-07-2023,138896.25,25001.33,163897.58,Net 30,Paid
INV03942,ORD03942,01-07-2023,16-07-2023,193703.1,34866.56,228569.66,Net 15,Overdue
INV03943,ORD03943,12-06-2023,27-07-2023,37541.1,6757.4,44298.5,Net 45,Paid
INV03944,ORD03944,23-07-2023,07-08-2023,95681.9,17222.74,112904.64,Net 15,Paid
INV03945,ORD03945,08-07-2023,23-07-2023,187150.45,33687.08,220837.53,Net 15,Paid
INV03946,ORD03946,06-07-2023,21-07-2023,259949.45,46790.9,306740.35,Net 15,Pending
INV03947,ORD03947,20-06-2023,20-07-2023,141337.95,25440.83,166778.78,Net 30,Paid
INV03948,ORD03948,22-07-2023,05-09-2023,132790.3,23902.25,156692.55,Net 45,Paid
INV03949,ORD03949,23-06-2023,23-07-2023,213325.3,38398.55,251723.85,Net 30,Pending
INV03950,ORD03950,06-07-2023,05-08-2023,94095.1,16937.12,111032.22,Net 30,Overdue
INV03951,ORD03951,12-06-2023,27-06-2023,154186.1,27753.5,181939.6,Net 15,Pending
INV03952,ORD03952,07-06-2023,07-07-2023,142910.65,25723.92,168634.57,Net 30,Paid
INV03953,ORD03953,01-07-2023,31-07-2023,222653.6,40077.65,262731.25,Net 30,Pending
INV03954,ORD03954,18-06-2023,02-08-2023,53949.75,9710.95,63660.7,Net 45,Overdue
INV03955,ORD03955,03-07-2023,18-07-2023,263736,47472.48,311208.48,Net 15,Overdue
INV03956,ORD03956,25-07-2023,24-08-2023,12646.4,2276.35,14922.75,Net 30,Paid
INV03957,ORD03957,25-07-2023,08-09-2023,166231.95,29921.75,196153.7,Net 45,Paid
INV03958,ORD03958,03-08-2023,02-09-2023,162626.85,29272.83,191899.68,Net 30,Paid
INV03959,ORD03959,01-08-2023,15-09-2023,243896.8,43901.42,287798.22,Net 45,Pending
INV03960,ORD03960,15-06-2023,15-07-2023,188357.15,33904.29,222261.44,Net 30,Pending
INV03961,ORD03961,17-07-2023,01-08-2023,273750.8,49275.14,323025.94,Net 15,Pending
INV03962,ORD03962,09-06-2023,24-06-2023,86732.3,15611.81,102344.11,Net 15,Pending
INV03963,ORD03963,13-07-2023,12-08-2023,268610,48349.8,316959.8,Net 30,Paid
INV03964,ORD03964,16-07-2023,30-08-2023,69236.55,12462.58,81699.13,Net 45,Overdue
INV03965,ORD03965,24-06-2023,08-08-2023,100272.5,18049.05,118321.55,Net 45,Paid
INV03966,ORD03966,02-07-2023,17-07-2023,30773.3,5539.19,36312.49,Net 15,Pending
INV03967,ORD03967,17-06-2023,02-07-2023,204227.2,36760.9,240988.1,Net 15,Paid
INV03968,ORD03968,27-06-2023,11-08-2023,213660.15,38458.83,252118.98,Net 45,Paid
INV03969,ORD03969,29-06-2023,29-07-2023,59560.9,10720.96,70281.86,Net 30,Overdue
INV03970,ORD03970,01-07-2023,31-07-2023,63115.05,11360.71,74475.76,Net 30,Paid
INV03971,ORD03971,27-06-2023,11-08-2023,266828.75,48029.17,314857.92,Net 45,Pending
INV03972,ORD03972,09-07-2023,24-07-2023,212916.15,38324.91,251241.06,Net 15,Overdue
INV03973,ORD03973,16-06-2023,31-07-2023,137246,24704.28,161950.28,Net 45,Paid
INV03974,ORD03974,31-07-2023,30-08-2023,154298.4,27773.71,182072.11,Net 30,Paid
INV03975,ORD03975,03-08-2023,17-09-2023,34608.55,6229.54,40838.09,Net 45,Paid
INV03976,ORD03976,25-07-2023,09-08-2023,224213,40358.34,264571.34,Net 15,Paid
INV03977,ORD03977,19-07-2023,18-08-2023,37435.85,6738.45,44174.3,Net 30,Pending
INV03978,ORD03978,28-06-2023,12-08-2023,218285.25,39291.35,257576.6,Net 45,Paid
INV03979,ORD03979,17-06-2023,02-07-2023,185090.9,33316.36,218407.26,Net 15,Overdue
INV03980,ORD03980,31-07-2023,15-08-2023,86136.85,15504.63,101641.48,Net 15,Paid
INV03981,ORD03981,26-07-2023,10-08-2023,133397.3,24011.51,157408.81,Net 15,Pending
INV03982,ORD03982,28-07-2023,12-08-2023,18779.05,3380.23,22159.28,Net 15,Pending
INV03983,ORD03983,15-07-2023,14-08-2023,26460.5,4762.89,31223.39,Net 30,Paid
INV03984,ORD03984,01-01-2024,31-01-2024,226318.35,40737.3,267055.65,Net 30,Overdue
INV03985,ORD03985,20-12-2023,19-01-2024,25403.75,4572.68,29976.43,Net 30,Overdue
INV03986,ORD03986,10-12-2023,25-12-2023,197181.45,35492.66,232674.11,Net 15,Paid
INV03987,ORD03987,14-01-2024,28-02-2024,211958.6,38152.55,250111.15,Net 45,Pending
INV03988,ORD03988,02-12-2023,17-12-2023,111412.9,20054.32,131467.22,Net 15,Pending
INV03989,ORD03989,28-12-2023,11-02-2024,72675.75,13081.64,85757.39,Net 45,Overdue
INV03990,ORD03990,03-12-2023,18-12-2023,87994.6,15839.03,103833.63,Net 15,Overdue
INV03991,ORD03991,03-01-2024,18-01-2024,48532.6,8735.87,57268.47,Net 15,Paid
INV03992,ORD03992,16-11-2023,01-12-2023,90612.65,16310.28,106922.93,Net 15,Pending
INV03993,ORD03993,22-12-2023,06-01-2024,34425.7,6196.63,40622.33,Net 15,Paid
INV03994,ORD03994,23-12-2023,06-02-2024,5937.6,1068.77,7006.37,Net 45,Overdue
INV03995,ORD03995,13-01-2024,27-02-2024,269451.6,48501.29,317952.89,Net 45,Paid
INV03996,ORD03996,27-11-2023,11-01-2024,283348.3,51002.69,334350.99,Net 45,Paid
INV03997,ORD03997,18-12-2023,01-02-2024,198166.5,35669.97,233836.47,Net 45,Pending
INV03998,ORD03998,30-12-2023,14-01-2024,113018.65,20343.36,133362.01,Net 15,Paid
INV03999,ORD03999,10-12-2023,09-01-2024,158905.15,28602.93,187508.08,Net 30,Paid
INV04000,ORD04000,15-12-2023,29-01-2024,72094.6,12977.03,85071.63,Net 45,Pending
INV04001,ORD04001,20-12-2023,19-01-2024,48257.2,8686.3,56943.5,Net 30,Pending
INV04002,ORD04002,06-01-2024,21-01-2024,60551.75,10899.31,71451.06,Net 15,Overdue
INV04003,ORD04003,18-12-2023,02-01-2024,10109.5,1819.71,11929.21,Net 15,Pending
INV04004,ORD04004,17-12-2023,01-01-2024,62927.9,11327.02,74254.92,Net 15,Paid
INV04005,ORD04005,28-01-2024,12-02-2024,159678.9,28742.2,188421.1,Net 15,Paid
INV04006,ORD04006,18-12-2023,17-01-2024,26867.7,4836.19,31703.89,Net 30,Overdue
INV04007,ORD04007,18-01-2024,02-02-2024,208890.9,37600.36,246491.26,Net 15,Paid
INV04008,ORD04008,22-12-2023,06-01-2024,104355.1,18783.92,123139.02,Net 15,Paid
INV04009,ORD04009,06-12-2023,21-12-2023,255646.3,46016.33,301662.63,Net 15,Paid
INV04010,ORD04010,02-12-2023,16-01-2024,156698.6,28205.75,184904.35,Net 45,Paid
INV04011,ORD04011,26-01-2024,25-02-2024,119358.8,21484.58,140843.38,Net 30,Paid
INV04012,ORD04012,03-12-2023,17-01-2024,241784.4,43521.19,285305.59,Net 45,Overdue
INV04013,ORD04013,23-05-2022,07-06-2022,99501.15,17910.21,117411.36,Net 15,Paid
INV04014,ORD04014,28-02-2022,14-04-2022,193539.1,34837.04,228376.14,Net 45,Paid
INV04015,ORD04015,03-07-2022,18-07-2022,107278.75,19310.17,126588.92,Net 15,Paid
INV04016,ORD04016,06-03-2022,05-04-2022,263933.6,47508.05,311441.65,Net 30,Paid
INV04017,ORD04017,18-03-2022,02-05-2022,138165.1,24869.72,163034.82,Net 45,Paid
INV04018,ORD04018,17-07-2022,31-08-2022,200582.05,36104.77,236686.82,Net 45,Pending
INV04019,ORD04019,11-05-2022,26-05-2022,222889.55,40120.12,263009.67,Net 15,Pending
INV04020,ORD04020,02-07-2022,17-07-2022,8618.15,1551.27,10169.42,Net 15,Paid
INV04021,ORD04021,14-04-2022,29-04-2022,10870,1956.6,12826.6,Net 15,Overdue
INV04022,ORD04022,28-07-2022,12-08-2022,141661.85,25499.13,167160.98,Net 15,Paid
INV04023,ORD04023,27-05-2022,11-06-2022,246921.15,44445.81,291366.96,Net 15,Paid
INV04024,ORD04024,03-07-2022,18-07-2022,39084.55,7035.22,46119.77,Net 15,Paid
INV04025,ORD04025,02-04-2022,17-04-2022,34025,6124.5,40149.5,Net 15,Overdue
INV04026,ORD04026,04-12-2024,18-01-2025,10836.5,1950.57,12787.07,Net 45,Paid
INV04027,ORD04027,15-12-2024,14-01-2025,145093,26116.74,171209.74,Net 30,Pending
INV04028,ORD04028,11-01-2025,10-02-2025,263670,47460.6,311130.6,Net 30,Paid
INV04029,ORD04029,26-10-2024,10-11-2024,24368.85,4386.39,28755.24,Net 15,Paid
INV04030,ORD04030,20-01-2025,06-03-2025,193416.75,34815.01,228231.76,Net 45,Pending
INV04031,ORD04031,04-03-2025,03-04-2025,248361.85,44705.13,293066.98,Net 30,Overdue
INV04032,ORD04032,16-03-2025,30-04-2025,45934.6,8268.23,54202.83,Net 45,Pending
INV04033,ORD04033,19-02-2025,21-03-2025,192394.7,34631.05,227025.75,Net 30,Paid
INV04034,ORD04034,22-08-2025,06-10-2025,50029.4,9005.29,59034.69,Net 45,Paid
INV04035,ORD04035,03-07-2025,02-08-2025,108935.6,19608.41,128544.01,Net 30,Paid
INV04036,ORD04036,09-06-2025,09-07-2025,224105.25,40338.94,264444.19,Net 30,Pending
INV04037,ORD04037,10-05-2025,09-06-2025,79382.2,14288.8,93671,Net 30,Paid
INV04038,ORD04038,10-05-2025,09-06-2025,197189.1,35494.04,232683.14,Net 30,Paid
INV04039,ORD04039,23-07-2025,07-08-2025,21805.15,3924.93,25730.08,Net 15,Paid
INV04040,ORD04040,22-05-2025,06-07-2025,193904,34902.72,228806.72,Net 45,Paid
INV04041,ORD04041,31-07-2025,30-08-2025,96492.75,17368.69,113861.44,Net 30,Pending
INV04042,ORD04042,11-07-2025,25-08-2025,65911.35,11864.04,77775.39,Net 45,Paid
INV04043,ORD04043,25-06-2025,10-07-2025,120077.8,21614,141691.8,Net 15,Paid
INV04044,ORD04044,02-06-2025,02-07-2025,73628.5,13253.13,86881.63,Net 30,Pending
INV04045,ORD04045,15-05-2025,30-05-2025,115283,20750.94,136033.94,Net 15,Paid
INV04046,ORD04046,16-05-2025,15-06-2025,30895.8,5561.24,36457.04,Net 30,Paid
INV04047,ORD04047,19-07-2025,03-08-2025,108691.2,19564.42,128255.62,Net 15,Paid
INV04048,ORD04048,03-06-2025,18-06-2025,154262.55,27767.26,182029.81,Net 15,Pending
INV04049,ORD04049,30-05-2025,29-06-2025,224089.5,40336.11,264425.61,Net 30,Paid
INV04050,ORD04050,21-08-2025,05-09-2025,225823,40648.14,266471.14,Net 15,Paid
INV04051,ORD04051,28-08-2025,27-09-2025,204571.2,36822.82,241394.02,Net 30,Pending
INV04052,ORD04052,21-07-2025,05-08-2025,8789,1582.02,10371.02,Net 15,Paid
INV04053,ORD04053,07-05-2025,21-06-2025,271312.3,48836.21,320148.51,Net 45,Pending
INV04054,ORD04054,23-07-2025,07-08-2025,82857,14914.26,97771.26,Net 15,Paid
INV04055,ORD04055,25-07-2025,24-08-2025,14256.2,2566.12,16822.32,Net 30,Pending
INV04056,ORD04056,11-07-2025,10-08-2025,134407.7,24193.39,158601.09,Net 30,Pending
INV04057,ORD04057,27-06-2025,12-07-2025,163119.45,29361.5,192480.95,Net 15,Paid
INV04058,ORD04058,24-05-2025,23-06-2025,110202.8,19836.5,130039.3,Net 30,Paid
INV04059,ORD04059,10-08-2025,09-09-2025,132074.7,23773.45,155848.15,Net 30,Paid
INV04060,ORD04060,16-06-2025,01-07-2025,9651.4,1737.25,11388.65,Net 15,Pending
INV04061,ORD04061,16-05-2025,15-06-2025,100723.3,18130.19,118853.49,Net 30,Paid
INV04062,ORD04062,24-07-2025,23-08-2025,11208.6,2017.55,13226.15,Net 30,Paid
INV04063,ORD04063,16-07-2025,31-07-2025,204207.75,36757.39,240965.14,Net 15,Overdue
INV04064,ORD04064,23-06-2025,08-07-2025,109557.4,19720.33,129277.73,Net 15,Pending
INV04065,ORD04065,27-07-2025,11-08-2025,265205,47736.9,312941.9,Net 15,Overdue
INV04066,ORD04066,06-06-2025,21-06-2025,152872.35,27517.02,180389.37,Net 15,Paid
INV04067,ORD04067,24-05-2025,08-06-2025,170775.95,30739.67,201515.62,Net 15,Paid
INV04068,ORD04068,17-06-2025,01-08-2025,51764.6,9317.63,61082.23,Net 45,Paid
INV04069,ORD04069,02-08-2025,01-09-2025,129338,23280.84,152618.84,Net 30,Paid
INV04070,ORD04070,25-08-2025,24-09-2025,75845.3,13652.15,89497.45,Net 30,Paid
INV04071,ORD04071,22-05-2025,21-06-2025,187203.15,33696.57,220899.72,Net 30,Paid
INV04072,ORD04072,01-09-2025,01-10-2025,60381.05,10868.59,71249.64,Net 30,Pending
INV04073,ORD04073,03-07-2025,02-08-2025,40841.7,7351.51,48193.21,Net 30,Overdue
INV04074,ORD04074,16-08-2025,31-08-2025,208401,37512.18,245913.18,Net 15,Paid
INV04075,ORD04075,08-08-2025,23-08-2025,136949.8,24650.96,161600.76,Net 15,Paid
INV04076,ORD04076,05-08-2025,19-09-2025,157996.2,28439.32,186435.52,Net 45,Pending
INV04077,ORD04077,21-08-2025,05-09-2025,244694.55,44045.02,288739.57,Net 15,Paid
INV04078,ORD04078,16-05-2025,15-06-2025,217149.25,39086.86,256236.11,Net 30,Pending
INV04079,ORD04079,15-07-2025,30-07-2025,128235.6,23082.41,151318.01,Net 15,Overdue
INV04080,ORD04080,01-07-2025,31-07-2025,60888.35,10959.9,71848.25,Net 30,Overdue
INV04081,ORD04081,12-08-2025,27-08-2025,80518.2,14493.28,95011.48,Net 15,Paid
INV04082,ORD04082,12-06-2025,27-06-2025,194926,35086.68,230012.68,Net 15,Paid
INV04083,ORD04083,29-06-2025,13-08-2025,64939.9,11689.18,76629.08,Net 45,Pending
INV04084,ORD04084,07-07-2025,06-08-2025,78252.75,14085.49,92338.24,Net 30,Pending
INV04085,ORD04085,31-05-2025,15-07-2025,81204.55,14616.82,95821.37,Net 45,Paid
INV04086,ORD04086,21-04-2025,21-05-2025,63323.1,11398.16,74721.26,Net 30,Overdue
INV04087,ORD04087,18-05-2025,17-06-2025,17384.65,3129.24,20513.89,Net 30,Pending
INV04088,ORD04088,24-07-2025,08-08-2025,236834.1,42630.14,279464.24,Net 15,Paid
INV04089,ORD04089,11-06-2025,26-07-2025,26447.55,4760.56,31208.11,Net 45,Paid
INV04090,ORD04090,09-05-2025,08-06-2025,249578.35,44924.1,294502.45,Net 30,Paid
INV04091,ORD04091,24-05-2025,23-06-2025,208537.1,37536.68,246073.78,Net 30,Paid
INV04092,ORD04092,03-08-2025,02-09-2025,112654.85,20277.87,132932.72,Net 30,Pending
INV04093,ORD04093,15-06-2025,30-07-2025,231776.7,41719.81,273496.51,Net 45,Pending
INV04094,ORD04094,12-06-2025,27-07-2025,252058.5,45370.53,297429.03,Net 45,Pending
INV04095,ORD04095,14-05-2025,28-06-2025,75349,13562.82,88911.82,Net 45,Paid
INV04096,ORD04096,03-08-2025,18-08-2025,278194.45,50075,328269.45,Net 15,Paid
INV04097,ORD04097,01-06-2025,16-06-2025,52971.45,9534.86,62506.31,Net 15,Paid
INV04098,ORD04098,25-08-2025,09-09-2025,37321.25,6717.82,44039.07,Net 15,Paid
INV04099,ORD04099,13-06-2025,28-06-2025,18038.85,3246.99,21285.84,Net 15,Pending
INV04100,ORD04100,25-05-2025,09-07-2025,203329.8,36599.36,239929.16,Net 45,Overdue
INV04101,ORD04101,24-06-2025,08-08-2025,54411.65,9794.1,64205.75,Net 45,Paid
INV04102,ORD04102,09-06-2025,24-07-2025,157264.25,28307.56,185571.81,Net 45,Paid
INV04103,ORD04103,19-06-2025,04-07-2025,239122.95,43042.13,282165.08,Net 15,Overdue
INV04104,ORD04104,24-06-2025,24-07-2025,87392.75,15730.69,103123.44,Net 30,Overdue
INV04105,ORD04105,12-06-2025,27-06-2025,79463.7,14303.47,93767.17,Net 15,Pending
INV04106,ORD04106,05-08-2025,20-08-2025,185920.7,33465.73,219386.43,Net 15,Paid
INV04107,ORD04107,22-08-2025,06-10-2025,145754.65,26235.84,171990.49,Net 45,Paid
INV04108,ORD04108,28-06-2025,12-08-2025,235712.85,42428.31,278141.16,Net 45,Paid
INV04109,ORD04109,27-06-2025,12-07-2025,135772.8,24439.1,160211.9,Net 15,Pending
INV04110,ORD04110,07-01-2024,22-01-2024,73251.9,13185.34,86437.24,Net 15,Overdue
INV04111,ORD04111,14-11-2023,14-12-2023,5234,942.12,6176.12,Net 30,Paid
INV04112,ORD04112,12-12-2023,26-01-2024,257679,46382.22,304061.22,Net 45,Paid
INV04113,ORD04113,06-11-2023,21-11-2023,242194.35,43594.98,285789.33,Net 15,Overdue
INV04114,ORD04114,29-11-2023,29-12-2023,238023,42844.14,280867.14,Net 30,Paid
INV04115,ORD04115,08-01-2024,07-02-2024,24810.3,4465.85,29276.15,Net 30,Paid
INV04116,ORD04116,01-12-2023,31-12-2023,130298.55,23453.74,153752.29,Net 30,Paid
INV04117,ORD04117,24-12-2023,23-01-2024,38794.8,6983.06,45777.86,Net 30,Paid
INV04118,ORD04118,07-11-2023,07-12-2023,191856.3,34534.13,226390.43,Net 30,Pending
INV04119,ORD04119,18-10-2023,02-11-2023,206486.55,37167.58,243654.13,Net 15,Paid
INV04120,ORD04120,25-11-2023,10-12-2023,127588,22965.84,150553.84,Net 15,Paid
INV04121,ORD04121,25-12-2023,08-02-2024,175029.3,31505.27,206534.57,Net 45,Paid
INV04122,ORD04122,07-11-2023,22-11-2023,126740.45,22813.28,149553.73,Net 15,Pending
INV04123,ORD04123,06-12-2023,21-12-2023,40617.25,7311.1,47928.35,Net 15,Overdue
INV04124,ORD04124,06-11-2023,21-11-2023,257780.6,46400.51,304181.11,Net 15,Paid
INV04125,ORD04125,27-11-2023,11-01-2024,180777.05,32539.87,213316.92,Net 45,Paid
INV04126,ORD04126,11-01-2024,25-02-2024,204577.4,36823.93,241401.33,Net 45,Paid
INV04127,ORD04127,07-12-2023,21-01-2024,69665.05,12539.71,82204.76,Net 45,Pending
INV04128,ORD04128,27-11-2023,27-12-2023,16759.05,3016.63,19775.68,Net 30,Paid
INV04129,ORD04129,30-10-2023,14-12-2023,124345.15,22382.13,146727.28,Net 45,Pending
INV04130,ORD04130,10-11-2023,10-12-2023,94783.25,17060.99,111844.24,Net 30,Paid
INV04131,ORD04131,30-12-2023,14-01-2024,222153.7,39987.67,262141.37,Net 15,Paid
INV04132,ORD04132,28-10-2024,12-12-2024,7566.15,1361.91,8928.06,Net 45,Paid
INV04133,ORD04133,12-12-2024,27-12-2024,256513.3,46172.39,302685.69,Net 15,Paid
INV04134,ORD04134,24-10-2024,08-12-2024,75143.3,13525.79,88669.09,Net 45,Pending
INV04135,ORD04135,22-11-2024,22-12-2024,233627.6,42052.97,275680.57,Net 30,Overdue
INV04136,ORD04136,20-11-2024,05-12-2024,70703.85,12726.69,83430.54,Net 15,Paid
INV04137,ORD04137,17-11-2024,02-12-2024,125511.1,22592,148103.1,Net 15,Paid
INV04138,ORD04138,20-11-2024,20-12-2024,260775.3,46939.55,307714.85,Net 30,Paid
INV04139,ORD04139,28-12-2024,11-02-2025,260862.2,46955.2,307817.4,Net 45,Paid
INV04140,ORD04140,01-12-2024,16-12-2024,34429.2,6197.26,40626.46,Net 15,Paid
INV04141,ORD04141,03-11-2024,18-11-2024,250805.55,45145,295950.55,Net 15,Paid
INV04142,ORD04142,12-11-2024,27-12-2024,163229.75,29381.35,192611.1,Net 45,Paid
INV04143,ORD04143,11-01-2025,25-02-2025,220910.25,39763.85,260674.1,Net 45,Paid
INV04144,ORD04144,04-12-2024,03-01-2025,16741.3,3013.43,19754.73,Net 30,Paid
INV04145,ORD04145,09-12-2024,23-01-2025,155740,28033.2,183773.2,Net 45,Pending
INV04146,ORD04146,26-12-2024,10-01-2025,135487.95,24387.83,159875.78,Net 15,Paid
INV04147,ORD04147,13-12-2024,28-12-2024,207664.35,37379.58,245043.93,Net 15,Pending
INV04148,ORD04148,20-11-2024,20-12-2024,163804.4,29484.79,193289.19,Net 30,Pending
INV04149,ORD04149,11-01-2025,10-02-2025,19112.25,3440.2,22552.45,Net 30,Paid
INV04150,ORD04150,29-12-2024,12-02-2025,126083.85,22695.09,148778.94,Net 45,Paid
INV04151,ORD04151,30-10-2024,29-11-2024,134343,24181.74,158524.74,Net 30,Paid
INV04152,ORD04152,21-11-2024,21-12-2024,139808.25,25165.49,164973.74,Net 30,Paid
INV04153,ORD04153,11-12-2024,25-01-2025,7134.05,1284.13,8418.18,Net 45,Pending
INV04154,ORD04154,01-11-2024,01-12-2024,255999.6,46079.93,302079.53,Net 30,Paid
