PaymentID,InvoiceID,PaymentDate,PaymentMethod,AmountPaid,BalanceAmount,PaymentStatus
PAY03892,INV03892,2023-02-18,UPI,80919.39,153008.29,Partial
PAY03893,INV03893,2023-02-05,Cheque,298402.0,0.0,Paid
PAY03894,INV03894,,Bank Transfer,0.0,329832.36,Pending
PAY03895,INV03895,2023-01-22,Cheque,21180.9,6129.14,Partial
PAY03896,INV03896,2023-01-20,Cheque,205743.95,61156.83,Partial
PAY03897,INV03897,2023-03-30,Credit Card,81254.62,87571.28,Partial
PAY03898,INV03898,2023-02-09,UPI,125485.51,0.0,Paid
PAY03899,INV03899,2023-04-19,Bank Transfer,101200.69,0.0,Paid
PAY03900,INV03900,2023-01-31,Cheque,233231.78,0.0,Paid
PAY03901,INV03901,2023-03-30,Cheque,95132.9,0.0,Paid
PAY03902,INV03902,2023-05-04,Bank Transfer,190640.8,0.0,Paid
PAY03903,INV03903,,UPI,0.0,176629.72,Pending
PAY03904,INV03904,,Cheque,0.0,255895.8,Pending
PAY03905,INV03905,2023-03-18,Bank Transfer,60190.17,45154.86,Partial
PAY03906,INV03906,2023-03-07,UPI,307194.3,0.0,Paid
PAY03907,INV03907,2023-02-12,Bank Transfer,62944.92,0.0,Paid
PAY03908,INV03908,2023-01-21,Credit Card,170991.32,0.0,Paid
PAY03909,INV03909,2022-12-19,Cheque,39282.58,5079.93,Partial
PAY03910,INV03910,2023-03-26,Cheque,272729.86,0.0,Paid
PAY03911,INV03911,2023-04-03,UPI,73151.03,0.0,Paid
PAY03912,INV03912,2023-04-26,Cheque,276643.45,0.0,Paid
PAY03913,INV03913,2023-04-05,Bank Transfer,116423.96,65493.16,Partial
PAY03914,INV03914,2023-03-15,Debit Card,32713.34,39787.33,Partial
PAY03915,INV03915,2023-01-16,Cheque,85615.32,180348.54,Partial
PAY03916,INV03916,2023-02-20,Debit Card,74114.86,0.0,Paid
PAY03917,INV03917,2023-02-17,UPI,160729.22,0.0,Paid
PAY03918,INV03918,2023-04-07,Credit Card,23463.18,0.0,Paid
PAY03919,INV03919,2023-04-04,Cheque,38375.55,0.0,Paid
PAY03920,INV03920,2023-04-19,Bank Transfer,276301.13,0.0,Paid
PAY03921,INV03921,2023-02-11,UPI,71789.96,0.0,Paid
PAY03922,INV03922,2023-03-24,Credit Card,248555.61,0.0,Paid
PAY03923,INV03923,2022-12-02,Credit Card,182569.9,0.0,Paid
PAY03924,INV03924,2023-02-16,Bank Transfer,79672.83,0.0,Paid
PAY03925,INV03925,2023-03-22,UPI,17819.45,12023.34,Partial
PAY03926,INV03926,2023-03-05,UPI,35244.42,0.0,Paid
PAY03927,INV03927,2023-07-19,Bank Transfer,135860.66,0.0,Paid
PAY03928,INV03928,2023-07-06,Debit Card,96963.61,0.0,Paid
PAY03929,INV03929,2023-07-05,Debit Card,205075.39,0.0,Paid
PAY03930,INV03930,2023-07-20,Credit Card,100325.31,0.0,Paid
PAY03931,INV03931,2023-07-14,Cheque,246496.69,0.0,Paid
PAY03932,INV03932,,Debit Card,0.0,208163.15,Pending
PAY03933,INV03933,2023-08-03,UPI,119168.49,0.0,Paid
PAY03934,INV03934,2023-07-17,Credit Card,171929.3,0.0,Paid
PAY03935,INV03935,2023-07-28,Bank Transfer,254572.49,0.0,Paid
PAY03936,INV03936,2023-06-23,Credit Card,135314.73,0.0,Paid
PAY03937,INV03937,2023-07-27,Debit Card,244831.36,0.0,Paid
PAY03938,INV03938,2023-07-07,Cheque,123043.59,170224.17,Partial
PAY03939,INV03939,2023-07-04,Bank Transfer,47840.92,0.0,Paid
PAY03940,INV03940,2023-07-11,Credit Card,104453.01,0.0,Paid
PAY03941,INV03941,2023-07-14,Credit Card,163897.58,0.0,Paid
PAY03942,INV03942,2023-07-02,Credit Card,228569.66,0.0,Paid
PAY03943,INV03943,2023-06-26,Cheque,44298.5,0.0,Paid
PAY03944,INV03944,2023-08-05,Debit Card,58751.61,54153.03,Partial
PAY03945,INV03945,2023-07-15,Bank Transfer,220837.53,0.0,Paid
PAY03946,INV03946,2023-07-10,Credit Card,306740.35,0.0,Paid
PAY03947,INV03947,2023-06-29,Cheque,166778.78,0.0,Paid
PAY03948,INV03948,2023-08-08,Cheque,156692.55,0.0,Paid
PAY03949,INV03949,2023-07-06,Debit Card,251723.85,0.0,Paid
PAY03950,INV03950,2023-07-25,Cheque,111032.22,0.0,Paid
PAY03951,INV03951,2023-07-02,UPI,181939.6,0.0,Paid
PAY03952,INV03952,2023-06-08,Credit Card,168634.57,0.0,Paid
PAY03953,INV03953,,Bank Transfer,0.0,262731.25,Pending
PAY03954,INV03954,,Cheque,0.0,63660.7,Pending
PAY03955,INV03955,2023-07-09,UPI,311208.48,0.0,Paid
PAY03956,INV03956,2023-07-27,Credit Card,7371.88,7550.87,Partial
PAY03957,INV03957,2023-08-09,UPI,196153.7,0.0,Paid
PAY03958,INV03958,2023-08-14,Debit Card,191899.68,0.0,Paid
PAY03959,INV03959,2023-08-05,Credit Card,287798.22,0.0,Paid
PAY03960,INV03960,2023-06-28,UPI,222261.44,0.0,Paid
PAY03961,INV03961,2023-08-03,Debit Card,165710.69,157315.25,Partial
PAY03962,INV03962,2023-06-29,Credit Card,102344.11,0.0,Paid
PAY03963,INV03963,,Debit Card,0.0,316959.8,Pending
PAY03964,INV03964,2023-08-03,UPI,65680.03,16019.1,Partial
PAY03965,INV03965,2023-07-03,Bank Transfer,118321.55,0.0,Paid
PAY03966,INV03966,2023-07-16,Debit Card,36312.49,0.0,Paid
PAY03967,INV03967,2023-06-29,UPI,240988.1,0.0,Paid
PAY03968,INV03968,2023-07-11,Credit Card,127974.32,124144.66,Partial
PAY03969,INV03969,2023-07-06,UPI,70281.86,0.0,Paid
PAY03970,INV03970,2023-07-02,Credit Card,74475.76,0.0,Paid
PAY03971,INV03971,2023-07-14,Credit Card,314857.92,0.0,Paid
PAY03972,INV03972,2023-07-19,Debit Card,251241.06,0.0,Paid
PAY03973,INV03973,2023-06-28,Debit Card,161950.28,0.0,Paid
PAY03974,INV03974,2023-08-01,Cheque,182072.11,0.0,Paid
PAY03975,INV03975,2023-08-12,UPI,40838.09,0.0,Paid
PAY03976,INV03976,2023-08-03,Debit Card,264571.34,0.0,Paid
PAY03977,INV03977,2023-08-07,Bank Transfer,44174.3,0.0,Paid
PAY03978,INV03978,2023-07-18,UPI,220625.92,36950.68,Partial
PAY03979,INV03979,2023-07-03,Cheque,218407.26,0.0,Paid
PAY03980,INV03980,2023-08-01,Cheque,32821.68,68819.8,Partial
PAY03981,INV03981,2023-08-01,Credit Card,61690.88,95717.93,Partial
PAY03982,INV03982,2023-08-01,Bank Transfer,22159.28,0.0,Paid
PAY03983,INV03983,2023-07-17,Debit Card,31223.39,0.0,Paid
PAY03984,INV03984,2024-01-19,Debit Card,267055.65,0.0,Paid
PAY03985,INV03985,,Credit Card,0.0,29976.43,Pending
PAY03986,INV03986,2023-12-11,Debit Card,232674.11,0.0,Paid
PAY03987,INV03987,2024-01-25,Credit Card,202324.42,47786.73,Partial
PAY03988,INV03988,,Cheque,0.0,131467.22,Pending
PAY03989,INV03989,2023-12-29,UPI,44572.74,41184.65,Partial
PAY03990,INV03990,2023-12-05,Bank Transfer,103833.63,0.0,Paid
PAY03991,INV03991,2024-01-20,Credit Card,57268.47,0.0,Paid
PAY03992,INV03992,2023-12-01,Bank Transfer,37463.79,69459.14,Partial
PAY03993,INV03993,2023-12-29,Cheque,40622.33,0.0,Paid
PAY03994,INV03994,2023-12-24,Debit Card,7006.37,0.0,Paid
PAY03995,INV03995,2024-01-25,Bank Transfer,317952.89,0.0,Paid
PAY03996,INV03996,2023-12-16,Bank Transfer,334350.99,0.0,Paid
PAY03997,INV03997,2024-01-02,Bank Transfer,233836.47,0.0,Paid
PAY03998,INV03998,2024-01-02,Credit Card,133362.01,0.0,Paid
PAY03999,INV03999,2023-12-29,Bank Transfer,77139.95,110368.13,Partial
PAY04000,INV04000,2023-12-22,Debit Card,65780.96,19290.67,Partial
PAY04001,INV04001,2023-12-28,Debit Card,56943.5,0.0,Paid
PAY04002,INV04002,2024-01-13,Credit Card,48971.87,22479.19,Partial
PAY04003,INV04003,2023-12-31,Debit Card,11929.21,0.0,Paid
PAY04004,INV04004,2023-12-22,Cheque,74254.92,0.0,Paid
PAY04005,INV04005,2024-02-05,Credit Card,188421.1,0.0,Paid
PAY04006,INV04006,2023-12-25,Credit Card,31703.89,0.0,Paid
PAY04007,INV04007,,Debit Card,0.0,246491.26,Pending
PAY04008,INV04008,2023-12-31,Bank Transfer,123139.02,0.0,Paid
PAY04009,INV04009,2023-12-25,Debit Card,301662.63,0.0,Paid
PAY04010,INV04010,2023-12-19,UPI,184904.35,0.0,Paid
PAY04011,INV04011,2024-02-01,Bank Transfer,100312.02,40531.36,Partial
PAY04012,INV04012,,Cheque,0.0,285305.59,Pending
PAY04013,INV04013,2022-06-10,Cheque,117411.36,0.0,Paid
PAY04014,INV04014,2022-03-14,Debit Card,228376.14,0.0,Paid
PAY04015,INV04015,2022-07-13,Credit Card,126588.92,0.0,Paid
PAY04016,INV04016,2022-03-23,Cheque,311441.65,0.0,Paid
PAY04017,INV04017,2022-03-21,Cheque,126609.09,36425.73,Partial
PAY04018,INV04018,2022-08-01,Debit Card,107675.53,129011.29,Partial
PAY04019,INV04019,2022-05-15,Cheque,263009.67,0.0,Paid
PAY04020,INV04020,2022-07-08,UPI,10169.42,0.0,Paid
PAY04021,INV04021,2022-05-03,Debit Card,12826.6,0.0,Paid
PAY04022,INV04022,2022-08-10,Cheque,167160.98,0.0,Paid
PAY04023,INV04023,,Debit Card,0.0,291366.96,Pending
PAY04024,INV04024,2022-07-04,Credit Card,31254.6,14865.17,Partial
PAY04025,INV04025,2022-04-13,Debit Card,40149.5,0.0,Paid
PAY04026,INV04026,2024-12-08,Credit Card,12787.07,0.0,Paid
PAY04027,INV04027,,Debit Card,0.0,171209.74,Pending
PAY04028,INV04028,2025-01-29,Credit Card,311130.6,0.0,Paid
PAY04029,INV04029,2024-11-15,UPI,16200.85,12554.39,Partial
PAY04030,INV04030,2025-02-03,UPI,228231.76,0.0,Paid
PAY04031,INV04031,2025-03-12,Debit Card,293066.98,0.0,Paid
PAY04032,INV04032,2025-04-01,UPI,35804.5,18398.33,Partial
PAY04033,INV04033,2025-02-27,Cheque,227025.75,0.0,Paid
PAY04034,INV04034,2025-09-05,Debit Card,59034.69,0.0,Paid
PAY04035,INV04035,,UPI,0.0,128544.01,Pending
PAY04036,INV04036,2025-06-15,Cheque,264444.19,0.0,Paid
PAY04037,INV04037,2025-05-20,Cheque,93671.0,0.0,Paid
PAY04038,INV04038,,Cheque,0.0,232683.14,Pending
PAY04039,INV04039,2025-08-11,Credit Card,25730.08,0.0,Paid
PAY04040,INV04040,2025-06-02,Bank Transfer,228806.72,0.0,Paid
PAY04041,INV04041,,Debit Card,0.0,113861.44,Pending
PAY04042,INV04042,2025-07-23,UPI,29933.93,47841.46,Partial
PAY04043,INV04043,2025-07-10,Bank Transfer,141691.8,0.0,Paid
PAY04044,INV04044,2025-06-09,Credit Card,86881.63,0.0,Paid
PAY04045,INV04045,2025-05-18,Credit Card,136033.94,0.0,Paid
PAY04046,INV04046,2025-05-23,UPI,36457.04,0.0,Paid
PAY04047,INV04047,2025-07-27,Credit Card,128255.62,0.0,Paid
PAY04048,INV04048,2025-06-15,Bank Transfer,182029.81,0.0,Paid
PAY04049,INV04049,2025-06-11,Bank Transfer,264425.61,0.0,Paid
PAY04050,INV04050,2025-09-03,Credit Card,266471.14,0.0,Paid
PAY04051,INV04051,,UPI,0.0,241394.02,Pending
PAY04052,INV04052,2025-07-25,UPI,7505.86,2865.16,Partial
PAY04053,INV04053,2025-05-12,UPI,320148.51,0.0,Paid
PAY04054,INV04054,2025-08-06,Cheque,82011.78,15759.48,Partial
PAY04055,INV04055,2025-07-28,Debit Card,16822.32,0.0,Paid
PAY04056,INV04056,2025-07-30,Bank Transfer,158601.09,0.0,Paid
PAY04057,INV04057,2025-07-17,Credit Card,192480.95,0.0,Paid
PAY04058,INV04058,2025-06-04,Cheque,67812.83,62226.47,Partial
PAY04059,INV04059,2025-08-23,Bank Transfer,103847.84,52000.31,Partial
PAY04060,INV04060,2025-06-21,UPI,11388.65,0.0,Paid
PAY04061,INV04061,2025-05-23,Debit Card,118853.49,0.0,Paid
PAY04062,INV04062,2025-08-04,UPI,13226.15,0.0,Paid
PAY04063,INV04063,2025-07-30,Credit Card,240965.14,0.0,Paid
PAY04064,INV04064,2025-07-06,UPI,129277.73,0.0,Paid
PAY04065,INV04065,2025-08-10,Credit Card,312941.9,0.0,Paid
PAY04066,INV04066,2025-06-23,Bank Transfer,180389.37,0.0,Paid
PAY04067,INV04067,2025-05-27,Debit Card,201515.62,0.0,Paid
PAY04068,INV04068,2025-06-21,UPI,61082.23,0.0,Paid
PAY04069,INV04069,2025-08-13,Credit Card,46905.06,105713.78,Partial
PAY04070,INV04070,2025-09-07,UPI,89497.45,0.0,Paid
PAY04071,INV04071,2025-06-04,UPI,220899.72,0.0,Paid
PAY04072,INV04072,2025-09-10,Bank Transfer,34326.13,36923.51,Partial
PAY04073,INV04073,2025-07-18,Cheque,48193.21,0.0,Paid
PAY04074,INV04074,2025-09-01,Debit Card,245913.18,0.0,Paid
PAY04075,INV04075,2025-08-12,Credit Card,142703.51,18897.25,Partial
PAY04076,INV04076,,Cheque,0.0,186435.52,Pending
PAY04077,INV04077,2025-08-24,Credit Card,237398.38,51341.19,Partial
PAY04078,INV04078,2025-06-04,Debit Card,256236.11,0.0,Paid
PAY04079,INV04079,2025-08-04,UPI,151318.01,0.0,Paid
PAY04080,INV04080,2025-07-16,Debit Card,71848.25,0.0,Paid
PAY04081,INV04081,2025-08-28,UPI,95011.48,0.0,Paid
PAY04082,INV04082,2025-07-02,Debit Card,230012.68,0.0,Paid
PAY04083,INV04083,2025-07-10,Debit Card,76629.08,0.0,Paid
PAY04084,INV04084,2025-07-16,Credit Card,29005.12,63333.12,Partial
PAY04085,INV04085,2025-06-14,Bank Transfer,95821.37,0.0,Paid
PAY04086,INV04086,2025-05-01,Bank Transfer,74721.26,0.0,Paid
PAY04087,INV04087,2025-05-30,Bank Transfer,20513.89,0.0,Paid
PAY04088,INV04088,2025-08-06,Credit Card,279464.24,0.0,Paid
PAY04089,INV04089,2025-06-29,Bank Transfer,31208.11,0.0,Paid
PAY04090,INV04090,2025-05-14,UPI,294502.45,0.0,Paid
PAY04091,INV04091,2025-06-02,Debit Card,246073.78,0.0,Paid
PAY04092,INV04092,,Cheque,0.0,132932.72,Pending
PAY04093,INV04093,2025-07-02,Cheque,273496.51,0.0,Paid
PAY04094,INV04094,2025-06-15,Debit Card,297429.03,0.0,Paid
PAY04095,INV04095,2025-05-19,Cheque,88911.82,0.0,Paid
PAY04096,INV04096,,Bank Transfer,0.0,328269.45,Pending
PAY04097,INV04097,2025-06-04,Debit Card,62506.31,0.0,Paid
PAY04098,INV04098,,Debit Card,0.0,44039.07,Pending
PAY04099,INV04099,2025-06-14,Credit Card,21285.84,0.0,Paid
PAY04100,INV04100,,Debit Card,0.0,239929.16,Pending
PAY04101,INV04101,2025-06-27,UPI,47872.51,16333.24,Partial
PAY04102,INV04102,,Credit Card,0.0,185571.81,Pending
PAY04103,INV04103,2025-06-29,Cheque,282165.08,0.0,Paid
PAY04104,INV04104,2025-07-02,Bank Transfer,103123.44,0.0,Paid
PAY04105,INV04105,2025-06-28,Credit Card,93767.17,0.0,Paid
PAY04106,INV04106,2025-08-11,Debit Card,123331.89,96054.54,Partial
PAY04107,INV04107,2025-08-24,Cheque,171990.49,0.0,Paid
PAY04108,INV04108,2025-07-04,Debit Card,278141.16,0.0,Paid
PAY04109,INV04109,2025-07-11,Credit Card,160211.9,0.0,Paid
PAY04110,INV04110,2024-01-21,Credit Card,86437.24,0.0,Paid
PAY04111,INV04111,2023-11-29,Cheque,6176.12,0.0,Paid
PAY04112,INV04112,2023-12-16,Credit Card,207039.54,97021.68,Partial
PAY04113,INV04113,2023-11-17,Credit Card,285789.33,0.0,Paid
PAY04114,INV04114,2023-12-09,Cheque,280867.14,0.0,Paid
PAY04115,INV04115,2024-01-28,Debit Card,19109.96,10166.19,Partial
PAY04116,INV04116,2023-12-17,Cheque,153752.29,0.0,Paid
PAY04117,INV04117,2024-01-04,Debit Card,45777.86,0.0,Paid
PAY04118,INV04118,2023-11-22,Credit Card,226390.43,0.0,Paid
PAY04119,INV04119,2023-11-03,Credit Card,243654.13,0.0,Paid
PAY04120,INV04120,2023-12-01,UPI,150553.84,0.0,Paid
PAY04121,INV04121,2023-12-27,Cheque,206534.57,0.0,Paid
PAY04122,INV04122,,UPI,0.0,149553.73,Pending
PAY04123,INV04123,2023-12-18,Bank Transfer,47928.35,0.0,Paid
PAY04124,INV04124,2023-11-23,Debit Card,304181.11,0.0,Paid
PAY04125,INV04125,2023-12-08,UPI,213316.92,0.0,Paid
PAY04126,INV04126,2024-01-12,Credit Card,241401.33,0.0,Paid
PAY04127,INV04127,2023-12-13,Cheque,82204.76,0.0,Paid
PAY04128,INV04128,2023-12-11,UPI,19775.68,0.0,Paid
PAY04129,INV04129,,Bank Transfer,0.0,146727.28,Pending
PAY04130,INV04130,2023-11-26,Credit Card,52603.99,59240.25,Partial
PAY04131,INV04131,2024-01-17,Credit Card,262141.37,0.0,Paid
PAY04132,INV04132,2024-11-01,Bank Transfer,8928.06,0.0,Paid
PAY04133,INV04133,2024-12-19,Bank Transfer,302685.69,0.0,Paid
PAY04134,INV04134,2024-10-30,Credit Card,88669.09,0.0,Paid
PAY04135,INV04135,2024-12-05,Cheque,245529.28,30151.29,Partial
PAY04136,INV04136,2024-11-27,UPI,83430.54,0.0,Paid
PAY04137,INV04137,,Debit Card,0.0,148103.1,Pending
PAY04138,INV04138,2024-12-02,Bank Transfer,307714.85,0.0,Paid
PAY04139,INV04139,2025-01-08,Cheque,307817.4,0.0,Paid
PAY04140,INV04140,2024-12-14,Credit Card,40626.46,0.0,Paid
PAY04141,INV04141,2024-11-18,Debit Card,176652.86,119297.69,Partial
PAY04142,INV04142,2024-11-18,UPI,109725.45,82885.65,Partial
PAY04143,INV04143,2025-01-29,Debit Card,260674.1,0.0,Paid
PAY04144,INV04144,2024-12-08,UPI,13704.14,6050.59,Partial
PAY04145,INV04145,2024-12-23,UPI,183773.2,0.0,Paid
PAY04146,INV04146,2024-12-27,Cheque,159875.78,0.0,Paid
PAY04147,INV04147,2025-01-02,Cheque,245043.93,0.0,Paid
PAY04148,INV04148,2024-11-23,Cheque,193289.19,0.0,Paid
PAY04149,INV04149,2025-01-25,Bank Transfer,22552.45,0.0,Paid
PAY04150,INV04150,2025-01-06,Credit Card,148778.94,0.0,Paid
PAY04151,INV04151,2024-11-15,Bank Transfer,158524.74,0.0,Paid
PAY04152,INV04152,,Bank Transfer,0.0,164973.74,Pending
PAY04153,INV04153,2024-12-24,Cheque,6987.99,1430.19,Partial
PAY04154,INV04154,2024-11-08,Credit Card,302079.53,0.0,Paid
PAY04155,INV04155,2024-12-24,Credit Card,50092.95,0.0,Paid
PAY04156,INV04156,2024-12-14,Debit Card,33071.74,0.0,Paid
PAY04157,INV04157,2024-10-23,Bank Transfer,210122.95,0.0,Paid
PAY04158,INV04158,2025-01-30,UPI,103521.64,0.0,Paid
PAY04159,INV04159,2025-01-14,UPI,69741.54,0.0,Paid
PAY04160,INV04160,,Credit Card,0.0,40416.36,Pending
PAY04161,INV04161,,Cheque,0.0,33065.9,Pending
PAY04162,INV04162,2024-12-08,Debit Card,269907.3,0.0,Paid
PAY04163,INV04163,2024-12-14,UPI,195264.18,35728.25,Partial
PAY04164,INV04164,2024-12-01,UPI,6495.36,12502.17,Partial
PAY04165,INV04165,2024-12-22,Bank Transfer,207423.39,23735.19,Partial
PAY04166,INV04166,2024-11-08,Bank Transfer,162125.82,23257.25,Partial
PAY04167,INV04167,2024-11-05,Bank Transfer,57768.12,29207.67,Partial
PAY04168,INV04168,2024-11-25,Debit Card,191922.22,0.0,Paid
PAY04169,INV04169,2024-11-04,Debit Card,249313.92,63507.56,Partial
PAY04170,INV04170,2024-11-17,UPI,318380.52,0.0,Paid
PAY04171,INV04171,2024-11-30,Bank Transfer,301640.1,0.0,Paid
PAY04172,INV04172,2024-12-29,Cheque,182674.03,0.0,Paid
PAY04173,INV04173,2024-10-25,Debit Card,77591.4,133788.84,Partial
PAY04174,INV04174,2025-01-16,Credit Card,302443.74,0.0,Paid
PAY04175,INV04175,,UPI,0.0,93587.16,Pending
PAY04176,INV04176,2024-10-20,Debit Card,14558.43,0.0,Paid
PAY04177,INV04177,2024-12-12,UPI,294159.6,0.0,Paid
PAY04178,INV04178,2025-01-17,Debit Card,64646.61,44012.98,Partial
PAY04179,INV04179,2024-12-02,Debit Card,104127.21,0.0,Paid
PAY04180,INV04180,2024-12-04,Debit Card,114526.71,44596.29,Partial
PAY04181,INV04181,2024-11-23,Credit Card,71806.07,0.0,Paid
PAY04182,INV04182,2024-10-30,Credit Card,159469.92,0.0,Paid
PAY04183,INV04183,2024-11-12,Debit Card,97054.08,55038.83,Partial
PAY04184,INV04184,,Credit Card,0.0,281437.61,Pending
PAY04185,INV04185,2024-12-24,UPI,192977.73,0.0,Paid
PAY04186,INV04186,2025-01-21,Credit Card,209439.68,88073.72,Partial
PAY04187,INV04187,2024-11-02,UPI,17695.1,0.0,Paid
PAY04188,INV04188,2024-10-20,Bank Transfer,165589.16,0.0,Paid
PAY04189,INV04189,2025-01-08,Cheque,167525.45,90230.51,Partial
PAY04190,INV04190,2024-12-31,Cheque,303067.54,0.0,Paid
PAY04191,INV04191,2024-10-28,UPI,75217.11,8574.34,Partial
PAY04192,INV04192,2025-01-28,Debit Card,293267.05,0.0,Paid
PAY04193,INV04193,2025-01-17,Cheque,168478.28,0.0,Paid
PAY04194,INV04194,2025-01-04,UPI,129043.44,0.0,Paid
PAY04195,INV04195,2024-12-12,Cheque,42356.46,29294.79,Partial
PAY04196,INV04196,2025-02-05,UPI,147598.94,0.0,Paid
PAY04197,INV04197,2025-01-02,Debit Card,80486.91,0.0,Paid
PAY04198,INV04198,2025-01-06,Credit Card,111007.79,0.0,Paid
PAY04199,INV04199,2025-01-29,Bank Transfer,198444.61,0.0,Paid
PAY04200,INV04200,2024-12-23,UPI,249795.79,0.0,Paid
PAY04201,INV04201,2024-12-08,Cheque,162799.76,0.0,Paid
PAY04202,INV04202,2024-12-02,Bank Transfer,86365.5,29588.32,Partial
PAY04203,INV04203,2025-01-15,Debit Card,19368.52,0.0,Paid
PAY04204,INV04204,2024-11-10,Cheque,180971.47,0.0,Paid
PAY04205,INV04205,,Cheque,0.0,69080.56,Pending
PAY04206,INV04206,2024-11-17,UPI,234166.16,31249.41,Partial
PAY04207,INV04207,2025-01-09,Credit Card,264671.11,0.0,Paid
PAY04208,INV04208,2024-10-31,Credit Card,93416.29,0.0,Paid
PAY04209,INV04209,2025-01-28,Credit Card,209714.5,0.0,Paid
PAY04210,INV04210,2025-02-01,Debit Card,191391.63,0.0,Paid
PAY04211,INV04211,2023-03-26,Credit Card,203335.0,0.0,Paid
PAY04212,INV04212,2023-05-03,Cheque,106659.1,18751.36,Partial
PAY04213,INV04213,2023-05-14,Credit Card,185449.74,0.0,Paid
PAY04214,INV04214,2023-03-28,UPI,24151.47,0.0,Paid
PAY04215,INV04215,2023-02-17,Bank Transfer,324605.43,0.0,Paid
PAY04216,INV04216,2023-03-03,Credit Card,184817.38,0.0,Paid
PAY04217,INV04217,2023-02-08,Bank Transfer,292378.33,0.0,Paid
PAY04218,INV04218,2023-02-08,Cheque,282753.72,0.0,Paid
PAY04219,INV04219,2023-03-16,UPI,309199.29,0.0,Paid
PAY04220,INV04220,2023-03-10,Cheque,161867.92,0.0,Paid
PAY04221,INV04221,2023-03-14,UPI,110197.66,0.0,Paid
PAY04222,INV04222,2023-02-14,UPI,106026.43,148307.23,Partial
PAY04223,INV04223,,Debit Card,0.0,45994.98,Pending
PAY04224,INV04224,2023-04-28,Credit Card,166611.13,85519.59,Partial
PAY04225,INV04225,2023-05-10,Cheque,149838.47,0.0,Paid
PAY04226,INV04226,2023-03-03,Debit Card,102261.93,0.0,Paid
PAY04227,INV04227,2023-03-04,Cheque,90048.56,110320.63,Partial
PAY04228,INV04228,2023-04-18,Bank Transfer,186731.05,0.0,Paid
PAY04229,INV04229,,Credit Card,0.0,192104.0,Pending
PAY04230,INV04230,2023-04-17,Cheque,210965.71,0.0,Paid
PAY04231,INV04231,2023-04-04,Credit Card,162741.82,0.0,Paid
PAY04232,INV04232,2023-02-26,Debit Card,23468.43,0.0,Paid
PAY04233,INV04233,2023-02-15,Debit Card,242021.89,0.0,Paid
PAY04234,INV04234,2023-04-06,Credit Card,78548.71,0.0,Paid
PAY04235,INV04235,2023-02-02,Credit Card,257999.03,0.0,Paid
PAY04236,INV04236,2023-05-21,Debit Card,208888.14,0.0,Paid
PAY04237,INV04237,2023-04-22,UPI,283325.08,0.0,Paid
PAY04238,INV04238,2023-05-03,Cheque,207559.82,0.0,Paid
PAY04239,INV04239,2023-04-29,Debit Card,331707.14,0.0,Paid
PAY04240,INV04240,2023-04-13,Credit Card,257722.97,0.0,Paid
PAY04241,INV04241,2023-02-08,Debit Card,56516.86,28333.87,Partial
PAY04242,INV04242,,UPI,0.0,188189.76,Pending
PAY04243,INV04243,2023-03-23,Debit Card,295210.04,0.0,Paid
PAY04244,INV04244,2023-05-12,UPI,63933.93,0.0,Paid
PAY04245,INV04245,,Debit Card,0.0,335846.88,Pending
PAY04246,INV04246,2023-03-28,Debit Card,192545.44,0.0,Paid
PAY04247,INV04247,2023-04-16,UPI,46615.62,11833.73,Partial
PAY04248,INV04248,2023-03-05,UPI,239292.73,0.0,Paid
PAY04249,INV04249,2023-04-06,Bank Transfer,10329.05,23714.89,Partial
PAY04250,INV04250,,Debit Card,0.0,334282.2,Pending
PAY04251,INV04251,2023-05-18,UPI,232553.75,0.0,Paid
PAY04252,INV04252,2023-03-06,Credit Card,5726.44,12645.92,Partial
PAY04253,INV04253,2023-03-17,Debit Card,46645.28,0.0,Paid
PAY04254,INV04254,2023-03-05,UPI,69397.44,151467.64,Partial
PAY04255,INV04255,2023-02-20,Credit Card,214770.27,0.0,Paid
PAY04256,INV04256,2023-04-25,Debit Card,7961.16,3911.71,Partial
PAY04257,INV04257,2023-02-02,Credit Card,191648.58,0.0,Paid
PAY04258,INV04258,2023-05-15,Cheque,206437.05,0.0,Paid
PAY04259,INV04259,2023-04-18,UPI,179125.42,0.0,Paid
PAY04260,INV04260,2023-02-10,Credit Card,137321.56,0.0,Paid
PAY04261,INV04261,2023-04-01,Cheque,136970.74,0.0,Paid
PAY04262,INV04262,2023-05-12,Bank Transfer,303331.21,0.0,Paid
PAY04263,INV04263,2023-05-08,Cheque,7169.92,0.0,Paid
PAY04264,INV04264,2023-02-23,Bank Transfer,158829.53,0.0,Paid
PAY04265,INV04265,2023-03-30,Debit Card,204443.5,0.0,Paid
PAY04266,INV04266,,UPI,0.0,162711.2,Pending
PAY04267,INV04267,2023-03-28,Debit Card,174635.08,37205.48,Partial
PAY04268,INV04268,2023-04-23,Bank Transfer,245045.88,0.0,Paid
PAY04269,INV04269,2023-05-22,Cheque,324560.89,0.0,Paid
PAY04270,INV04270,2023-05-26,Cheque,229985.42,0.0,Paid
PAY04271,INV04271,2023-05-14,Bank Transfer,276760.44,0.0,Paid
PAY04272,INV04272,2023-04-16,Debit Card,312596.04,0.0,Paid
PAY04273,INV04273,,Debit Card,0.0,201954.64,Pending
PAY04274,INV04274,,UPI,0.0,316808.11,Pending
PAY04275,INV04275,2023-03-08,UPI,37922.55,50498.15,Partial
