QuoteID,OpportunityID,AccountID,QuoteDate,ExpiryDate,QuoteAmount,DiscountPercent,FinalAmount,Status
QTN06933,OPP12752,ACC01505,2024-05-07,2024-06-06,280702,10,252631.8,Rejected
QTN06934,OPP12755,ACC02683,2024-05-03,2024-06-02,242572,10,218314.8,Accepted
QTN06935,OPP12758,ACC04117,2024-03-06,2024-04-05,66971,10,60273.9,Accepted
QTN06936,OPP12759,ACC04470,2024-06-29,2024-07-29,179033,5,170081.35,Sent
QTN06937,OPP12761,ACC03161,2024-03-19,2024-04-18,269744,10,242769.6,Accepted
QTN06938,OPP12762,ACC04084,2024-05-04,2024-06-03,9562,5,9083.9,Sent
QTN06939,OPP12764,ACC04630,2024-04-25,2024-05-25,66261,0,66261.0,Accepted
QTN06940,OPP12767,ACC01247,2024-03-20,2024-04-19,295886,0,295886.0,Sent
QTN06941,OPP12768,ACC00138,2024-03-15,2024-04-14,142012,5,134911.4,Accepted
QTN06942,OPP12769,ACC00884,2024-06-18,2024-07-18,175524,10,157971.6,Sent
QTN06943,OPP12770,ACC04301,2024-06-17,2024-07-17,217833,10,196049.7,Sent
QTN06944,OPP12773,ACC03091,2024-03-06,2024-04-05,29924,15,25435.4,Sent
QTN06945,OPP12775,ACC01727,2024-05-02,2024-06-01,123368,5,117199.6,Sent
QTN06946,OPP12776,ACC00120,2024-05-24,2024-06-23,201136,10,181022.4,Accepted
QTN06947,OPP12777,ACC04526,2024-04-29,2024-05-29,11319,15,9621.15,Accepted
QTN06948,OPP12779,ACC04366,2024-05-04,2024-06-03,193850,10,174465.0,Draft
QTN06949,OPP12784,ACC00548,2024-04-11,2024-05-11,232971,0,232971.0,Rejected
QTN06950,OPP12786,ACC01139,2024-05-13,2024-06-12,253690,15,215636.5,Sent
QTN06951,OPP12787,ACC03226,2024-04-19,2024-05-19,200214,5,190203.3,Sent
QTN06952,OPP12789,ACC03371,2024-04-27,2024-05-27,160347,0,160347.0,Accepted
QTN06953,OPP12793,ACC00226,2024-05-22,2024-06-21,36997,10,33297.3,Sent
QTN06954,OPP12794,ACC01925,2024-04-12,2024-05-12,136245,15,115808.25,Sent
QTN06955,OPP12797,ACC03286,2024-03-24,2024-04-23,109153,5,103695.35,Accepted
QTN06956,OPP12800,ACC00665,2024-03-03,2024-04-02,152306,0,152306.0,Sent
QTN06957,OPP12801,ACC02031,2024-02-22,2024-03-23,107851,10,97065.9,Sent
QTN06958,OPP12803,ACC01347,2024-06-21,2024-07-21,188926,10,170033.4,Sent
QTN06959,OPP12804,ACC04910,2024-05-22,2024-06-21,27076,5,25722.2,Accepted
QTN06960,OPP12805,ACC04204,2024-03-25,2024-04-24,190962,0,190962.0,Accepted
QTN06961,OPP12806,ACC00207,2024-04-05,2024-05-05,109467,10,98520.3,Sent
QTN06962,OPP12807,ACC02817,2024-05-27,2024-06-26,205303,0,205303.0,Sent
QTN06963,OPP12808,ACC02070,2024-06-10,2024-07-10,58394,15,49634.9,Sent
QTN06964,OPP12809,ACC02315,2024-03-21,2024-04-20,140372,10,126334.8,Accepted
QTN06965,OPP12811,ACC02796,2024-05-06,2024-06-05,57528,15,48898.8,Sent
QTN06966,OPP12812,ACC03760,2024-05-31,2024-06-30,39442,10,35497.8,Accepted
QTN06967,OPP12813,ACC03926,2024-03-30,2024-04-29,25397,15,21587.45,Rejected
QTN06968,OPP12815,ACC01500,2024-05-08,2024-06-07,67249,15,57161.65,Rejected
QTN06969,OPP12819,ACC03381,2024-03-06,2024-04-05,202903,5,192757.85,Rejected
QTN06970,OPP12821,ACC03313,2024-04-27,2024-05-27,107173,10,96455.7,Accepted
QTN06971,OPP12823,ACC02472,2024-06-28,2024-07-28,159574,10,143616.6,Accepted
QTN06972,OPP12824,ACC04966,2024-05-10,2024-06-09,236575,15,201088.75,Sent
QTN06973,OPP12825,ACC04930,2024-03-19,2024-04-18,41193,5,39133.35,Rejected
QTN06974,OPP12826,ACC00443,2024-05-06,2024-06-05,119299,10,107369.1,Draft
QTN06975,OPP12828,ACC02651,2024-05-22,2024-06-21,269590,10,242631.0,Accepted
QTN06976,OPP12829,ACC04961,2024-02-27,2024-03-28,138507,15,117730.95,Sent
QTN06977,OPP12830,ACC01165,2024-05-08,2024-06-07,209406,5,198935.7,Draft
QTN06978,OPP12831,ACC01903,2024-04-21,2024-05-21,113906,5,108210.7,Sent
QTN06979,OPP12832,ACC00345,2024-04-06,2024-05-06,89319,5,84853.05,Sent
QTN06980,OPP12835,ACC00064,2024-04-23,2024-05-23,177562,0,177562.0,Draft
QTN06981,OPP12836,ACC01893,2024-06-01,2024-07-01,8136,15,6915.6,Accepted
QTN06982,OPP12837,ACC03420,2024-03-27,2024-04-26,149149,15,126776.65,Accepted
QTN06983,OPP12840,ACC03657,2024-06-05,2024-07-05,209970,0,209970.0,Draft
QTN06984,OPP12842,ACC03901,2024-03-15,2024-04-14,8447,10,7602.3,Accepted
QTN06985,OPP12843,ACC01110,2024-04-30,2024-05-30,79115,10,71203.5,Sent
QTN06986,OPP12844,ACC00334,2024-04-27,2024-05-27,141593,0,141593.0,Sent
QTN06987,OPP12846,ACC03706,2024-03-18,2024-04-17,226062,0,226062.0,Accepted
QTN06988,OPP12847,ACC00548,2024-03-16,2024-04-15,168595,15,143305.75,Accepted
QTN06989,OPP12848,ACC03130,2024-06-02,2024-07-02,231852,15,197074.2,Sent
QTN06990,OPP12849,ACC00309,2024-04-04,2024-05-04,268969,10,242072.1,Sent
QTN06991,OPP12852,ACC00375,2024-06-11,2024-07-11,19684,0,19684.0,Sent
QTN06992,OPP12853,ACC01466,2024-03-25,2024-04-24,86666,10,77999.4,Rejected
QTN06993,OPP12854,ACC02148,2024-05-23,2024-06-22,294487,5,279762.65,Accepted
QTN06994,OPP12855,ACC03778,2024-05-16,2024-06-15,90572,10,81514.8,Accepted
QTN06995,OPP12857,ACC00530,2024-03-09,2024-04-08,152067,5,144463.65,Accepted
QTN06996,OPP12859,ACC01104,2024-03-29,2024-04-28,55082,5,52327.9,Sent
QTN06997,OPP12863,ACC00136,2024-05-23,2024-06-22,36027,5,34225.65,Accepted
QTN06998,OPP12864,ACC03612,2024-06-03,2024-07-03,79748,0,79748.0,Sent
QTN06999,OPP12866,ACC02105,2024-03-31,2024-04-30,152924,10,137631.6,Accepted
QTN07000,OPP12869,ACC04265,2024-06-07,2024-07-07,238345,5,226427.75,Sent
QTN07001,OPP12870,ACC01791,2024-05-08,2024-06-07,162934,5,154787.3,Draft
QTN07002,OPP12871,ACC02324,2024-03-13,2024-04-12,113255,10,101929.5,Accepted
QTN07003,OPP12872,ACC02523,2024-04-11,2024-05-11,224229,0,224229.0,Accepted
QTN07004,OPP12873,ACC00013,2024-05-18,2024-06-17,140350,15,119297.5,Accepted
QTN07005,OPP12874,ACC02803,2024-05-20,2024-06-19,226705,0,226705.0,Accepted
QTN07006,OPP12875,ACC04402,2024-06-13,2024-07-13,143100,5,135945.0,Accepted
QTN07007,OPP12876,ACC02622,2024-04-27,2024-05-27,5075,10,4567.5,Accepted
QTN07008,OPP12877,ACC01175,2024-04-30,2024-05-30,156516,5,148690.2,Accepted
QTN07009,OPP12878,ACC00730,2024-05-19,2024-06-18,245911,5,233615.45,Sent
QTN07010,OPP12879,ACC03953,2024-03-12,2024-04-11,217606,5,206725.7,Draft
QTN07011,OPP12882,ACC03668,2024-04-19,2024-05-19,218743,5,207805.85,Accepted
QTN07012,OPP12887,ACC03262,2024-06-12,2024-07-12,253012,10,227710.8,Accepted
QTN07013,OPP12889,ACC04259,2024-03-28,2024-04-27,268955,5,255507.25,Draft
QTN07014,OPP12894,ACC04233,2022-08-25,2022-09-24,199483,5,189508.85,Draft
QTN07015,OPP12896,ACC02160,2022-07-06,2022-08-05,258014,10,232212.6,Accepted
QTN07016,OPP12897,ACC00721,2022-08-10,2022-09-09,247607,0,247607.0,Draft
QTN07017,OPP12899,ACC03281,2022-10-27,2022-11-26,228636,5,217204.2,Rejected
QTN07018,OPP12900,ACC00130,2022-09-09,2022-10-09,177885,5,168990.75,Sent
QTN07019,OPP12902,ACC00403,2022-08-23,2022-09-22,14143,0,14143.0,Accepted
QTN07020,OPP12904,ACC01540,2022-11-03,2022-12-03,116831,15,99306.35,Rejected
QTN07021,OPP12909,ACC02009,2022-08-18,2022-09-17,33791,15,28722.35,Accepted
QTN07022,OPP12910,ACC02369,2022-10-24,2022-11-23,47472,15,40351.2,Accepted
QTN07023,OPP12911,ACC01999,2022-08-11,2022-09-10,116770,15,99254.5,Sent
QTN07024,OPP12912,ACC01902,2022-08-08,2022-09-07,160969,15,136823.65,Sent
QTN07025,OPP12913,ACC02696,2022-08-08,2022-09-07,145253,5,137990.35,Rejected
QTN07026,OPP12914,ACC04296,2022-11-21,2022-12-21,237595,15,201955.75,Sent
QTN07027,OPP12915,ACC03116,2022-10-26,2022-11-25,256837,5,243995.15,Accepted
QTN07028,OPP12917,ACC02117,2022-11-12,2022-12-12,14899,5,14154.05,Accepted
QTN07029,OPP12918,ACC02492,2022-10-08,2022-11-07,279411,5,265440.45,Sent
QTN07030,OPP12922,ACC03554,2022-12-10,2023-01-09,34383,0,34383.0,Sent
QTN07031,OPP12925,ACC04739,2022-08-19,2022-09-18,222686,0,222686.0,Accepted
QTN07032,OPP12927,ACC03554,2022-12-05,2023-01-04,258377,10,232539.3,Sent
QTN07033,OPP12928,ACC01239,2022-08-07,2022-09-06,103590,10,93231.0,Accepted
QTN07034,OPP12929,ACC02474,2022-11-27,2022-12-27,93353,5,88685.35,Rejected
QTN07035,OPP12930,ACC01623,2022-08-06,2022-09-05,25598,5,24318.1,Accepted
QTN07036,OPP12931,ACC04171,2022-11-12,2022-12-12,283037,0,283037.0,Accepted
QTN07037,OPP12932,ACC04850,2022-09-08,2022-10-08,251169,5,238610.55,Draft
QTN07038,OPP12935,ACC01649,2022-11-07,2022-12-07,37551,0,37551.0,Accepted
QTN07039,OPP12936,ACC03204,2022-11-26,2022-12-26,159334,0,159334.0,Sent
QTN07040,OPP12937,ACC00145,2022-10-27,2022-11-26,296550,15,252067.5,Accepted
QTN07041,OPP12940,ACC00510,2022-09-16,2022-10-16,231470,0,231470.0,Accepted
QTN07042,OPP12941,ACC02823,2022-09-28,2022-10-28,87936,15,74745.6,Accepted
QTN07043,OPP12943,ACC04359,2022-07-02,2022-08-01,126083,15,107170.55,Sent
QTN07044,OPP12945,ACC00773,2022-10-03,2022-11-02,71331,5,67764.45,Accepted
QTN07045,OPP12946,ACC00950,2022-11-28,2022-12-28,154773,0,154773.0,Accepted
QTN07046,OPP12947,ACC04589,2022-11-11,2022-12-11,119333,10,107399.7,Accepted
QTN07047,OPP12948,ACC02050,2022-09-10,2022-10-10,151173,10,136055.7,Accepted
QTN07048,OPP12949,ACC03125,2022-07-10,2022-08-09,80159,0,80159.0,Accepted
QTN07049,OPP12950,ACC00694,2022-08-03,2022-09-02,292207,5,277596.65,Sent
QTN07050,OPP12951,ACC01222,2022-11-09,2022-12-09,19843,15,16866.55,Accepted
QTN07051,OPP12953,ACC02546,2022-10-24,2022-11-23,98943,5,93995.85,Accepted
QTN07052,OPP12958,ACC04425,2022-10-26,2022-11-25,259300,5,246335.0,Draft
QTN07053,OPP12960,ACC04397,2022-10-24,2022-11-23,227810,10,205029.0,Sent
QTN07054,OPP12961,ACC03354,2022-07-04,2022-08-03,236832,15,201307.2,Sent
QTN07055,OPP12963,ACC01146,2022-08-30,2022-09-29,184908,10,166417.2,Accepted
QTN07056,OPP12965,ACC00681,2022-07-27,2022-08-26,202292,15,171948.2,Accepted
QTN07057,OPP12966,ACC03981,2022-08-11,2022-09-10,115113,5,109357.35,Accepted
QTN07058,OPP12970,ACC02219,2022-07-27,2022-08-26,89008,5,84557.6,Sent
QTN07059,OPP12973,ACC02266,2022-07-29,2022-08-28,82186,10,73967.4,Sent
QTN07060,OPP12976,ACC01187,2022-09-06,2022-10-06,149149,0,149149.0,Sent
QTN07061,OPP12978,ACC04527,2022-08-24,2022-09-23,210981,15,179333.85,Accepted
QTN07062,OPP12980,ACC03886,2022-08-08,2022-09-07,180616,10,162554.4,Draft
QTN07063,OPP12981,ACC01025,2022-08-17,2022-09-16,295780,0,295780.0,Accepted
QTN07064,OPP12983,ACC00592,2022-09-21,2022-10-21,214987,10,193488.3,Accepted
QTN07065,OPP12984,ACC00140,2022-07-06,2022-08-05,87734,10,78960.6,Draft
QTN07066,OPP12985,ACC01941,2022-10-16,2022-11-15,58223,10,52400.7,Sent
QTN07067,OPP12986,ACC04417,2022-08-26,2022-09-25,139599,15,118659.15,Accepted
QTN07068,OPP12987,ACC01849,2022-08-18,2022-09-17,262100,5,248995.0,Sent
QTN07069,OPP12989,ACC00971,2022-11-06,2022-12-06,39931,5,37934.45,Sent
QTN07070,OPP12993,ACC03764,2022-10-13,2022-11-12,173440,10,156096.0,Accepted
QTN07071,OPP12995,ACC02287,2022-10-09,2022-11-08,163779,5,155590.05,Accepted
QTN07072,OPP12996,ACC04440,2022-11-07,2022-12-07,64662,15,54962.7,Sent
QTN07073,OPP12998,ACC02929,2022-08-14,2022-09-13,60115,5,57109.25,Rejected
QTN07074,OPP13000,ACC02125,2022-09-02,2022-10-02,97737,5,92850.15,Draft
QTN07075,OPP13002,ACC03527,2022-11-02,2022-12-02,171972,15,146176.2,Sent
QTN07076,OPP13003,ACC02236,2022-07-23,2022-08-22,270722,5,257185.9,Accepted
QTN07077,OPP13004,ACC02883,2022-08-06,2022-09-05,60693,0,60693.0,Accepted
QTN07078,OPP13006,ACC03558,2022-07-18,2022-08-17,72946,5,69298.7,Sent
QTN07079,OPP13008,ACC01140,2022-09-23,2022-10-23,55932,0,55932.0,Draft
QTN07080,OPP13010,ACC00974,2022-07-10,2022-08-09,280336,15,238285.6,Sent
QTN07081,OPP13017,ACC04645,2022-11-24,2022-12-24,95742,10,86167.8,Sent
QTN07082,OPP13018,ACC02560,2022-10-04,2022-11-03,105133,15,89363.05,Sent
QTN07083,OPP13020,ACC00685,2022-08-16,2022-09-15,12241,15,10404.85,Accepted
QTN07084,OPP13023,ACC00300,2022-10-03,2022-11-02,220309,5,209293.55,Accepted
QTN07085,OPP13025,ACC00168,2022-08-26,2022-09-25,276362,10,248725.8,Accepted
QTN07086,OPP13029,ACC03320,2022-09-04,2022-10-04,201115,0,201115.0,Accepted
QTN07087,OPP13030,ACC04659,2022-07-06,2022-08-05,248615,10,223753.5,Accepted
QTN07088,OPP13031,ACC00133,2022-09-02,2022-10-02,247098,0,247098.0,Accepted
QTN07089,OPP13032,ACC03566,2022-07-26,2022-08-25,34149,10,30734.1,Draft
QTN07090,OPP13033,ACC02846,2022-09-24,2022-10-24,137701,0,137701.0,Sent
QTN07091,OPP13034,ACC04443,2022-07-26,2022-08-25,113997,0,113997.0,Draft
QTN07092,OPP13036,ACC04700,2022-12-03,2023-01-02,211289,5,200724.55,Accepted
QTN07093,OPP13037,ACC01073,2022-10-25,2022-11-24,69036,0,69036.0,Accepted
QTN07094,OPP13040,ACC00588,2022-11-30,2022-12-30,166130,5,157823.5,Accepted
QTN07095,OPP13042,ACC02887,2022-10-17,2022-11-16,69592,5,66112.4,Accepted
QTN07096,OPP13043,ACC03483,2022-11-21,2022-12-21,290142,10,261127.8,Accepted
QTN07097,OPP13044,ACC00636,2022-10-13,2022-11-12,41056,10,36950.4,Accepted
QTN07098,OPP13049,ACC01659,2022-08-28,2022-09-27,36814,15,31291.9,Accepted
QTN07099,OPP13050,ACC01993,2022-08-02,2022-09-01,272168,15,231342.8,Rejected
QTN07100,OPP13052,ACC04243,2022-10-26,2022-11-25,62027,0,62027.0,Sent
QTN07101,OPP13055,ACC03273,2022-08-22,2022-09-21,153169,0,153169.0,Accepted
QTN07102,OPP13057,ACC01761,2022-09-07,2022-10-07,233483,0,233483.0,Sent
QTN07103,OPP13058,ACC04053,2022-06-26,2022-07-26,203209,5,193048.55,Accepted
QTN07104,OPP13059,ACC04081,2022-10-17,2022-11-16,175265,0,175265.0,Draft
QTN07105,OPP13060,ACC02962,2022-07-19,2022-08-18,87966,5,83567.7,Accepted
QTN07106,OPP13061,ACC04080,2022-07-23,2022-08-22,125159,15,106385.15,Accepted
QTN07107,OPP13062,ACC03517,2022-09-02,2022-10-02,153550,15,130517.5,Sent
QTN07108,OPP13063,ACC02322,2022-09-25,2022-10-25,104501,10,94050.9,Accepted
QTN07109,OPP13064,ACC00125,2022-10-08,2022-11-07,35151,15,29878.35,Sent
QTN07110,OPP13066,ACC01437,2022-10-25,2022-11-24,221547,15,188314.95,Accepted
QTN07111,OPP13067,ACC01900,2022-07-07,2022-08-06,132455,0,132455.0,Accepted
QTN07112,OPP13068,ACC00995,2022-08-22,2022-09-21,25725,5,24438.75,Sent
QTN07113,OPP13069,ACC01769,2022-08-20,2022-09-19,268693,5,255258.35,Sent
QTN07114,OPP13070,ACC02484,2022-08-21,2022-09-20,221868,15,188587.8,Accepted
QTN07115,OPP13072,ACC03948,2022-09-07,2022-10-07,46637,0,46637.0,Sent
QTN07116,OPP13076,ACC00455,2022-09-16,2022-10-16,288874,10,259986.6,Accepted
QTN07117,OPP13077,ACC01304,2022-06-26,2022-07-26,10649,10,9584.1,Sent
QTN07118,OPP13079,ACC01780,2022-08-07,2022-09-06,273715,5,260029.25,Accepted
QTN07119,OPP13082,ACC00823,2022-11-06,2022-12-06,82867,10,74580.3,Accepted
QTN07120,OPP13084,ACC00434,2022-10-30,2022-11-29,272618,0,272618.0,Draft
QTN07121,OPP13086,ACC04354,2022-09-10,2022-10-10,16060,15,13651.0,Sent
QTN07122,OPP13087,ACC04292,2022-12-10,2023-01-09,221830,15,188555.5,Accepted
QTN07123,OPP13088,ACC01140,2022-12-05,2023-01-04,74423,10,66980.7,Accepted
QTN07124,OPP13091,ACC02423,2022-07-19,2022-08-18,258764,0,258764.0,Accepted
QTN07125,OPP13093,ACC00014,2022-11-05,2022-12-05,298993,5,284043.35,Sent
QTN07126,OPP13094,ACC04837,2022-07-04,2022-08-03,134187,0,134187.0,Draft
QTN07127,OPP13098,ACC00540,2022-07-21,2022-08-20,99791,15,84822.35,Accepted
QTN07128,OPP13099,ACC03605,2022-07-30,2022-08-29,202396,5,192276.2,Accepted
QTN07129,OPP13100,ACC03559,2022-11-03,2022-12-03,75498,0,75498.0,Sent
QTN07130,OPP13102,ACC02880,2022-11-18,2022-12-18,196425,5,186603.75,Accepted
QTN07131,OPP13103,ACC00105,2022-10-22,2022-11-21,207294,15,176199.9,Sent
QTN07132,OPP13106,ACC00899,2022-09-27,2022-10-27,5283,0,5283.0,Sent
QTN07133,OPP13108,ACC00017,2022-10-14,2022-11-13,240914,10,216822.6,Accepted
QTN07134,OPP13112,ACC01289,2022-10-15,2022-11-14,102972,5,97823.4,Accepted
QTN07135,OPP13118,ACC00251,2022-07-23,2022-08-22,135165,0,135165.0,Rejected
QTN07136,OPP13119,ACC02589,2022-07-31,2022-08-30,184620,5,175389.0,Rejected
QTN07137,OPP13120,ACC00190,2022-10-02,2022-11-01,208434,5,198012.3,Accepted
QTN07138,OPP13121,ACC01419,2022-10-24,2022-11-23,204404,0,204404.0,Draft
QTN07139,OPP13122,ACC00136,2022-10-01,2022-10-31,241746,15,205484.1,Sent
QTN07140,OPP13125,ACC00564,2022-07-22,2022-08-21,277676,15,236024.6,Rejected
QTN07141,OPP13132,ACC03818,2022-09-23,2022-10-23,49564,5,47085.8,Sent
QTN07142,OPP13133,ACC02103,2022-07-23,2022-08-22,25532,5,24255.4,Accepted
QTN07143,OPP13134,ACC04598,2022-11-21,2022-12-21,82506,15,70130.1,Accepted
QTN07144,OPP13138,ACC00136,2022-10-30,2022-11-29,224397,5,213177.15,Accepted
QTN07145,OPP13139,ACC00314,2022-11-17,2022-12-17,259204,0,259204.0,Accepted
QTN07146,OPP13147,ACC04849,2022-09-08,2022-10-08,228027,0,228027.0,Accepted
QTN07147,OPP13149,ACC03267,2022-09-04,2022-10-04,120263,15,102223.55,Sent
QTN07148,OPP13150,ACC03958,2022-07-28,2022-08-27,258110,0,258110.0,Sent
QTN07149,OPP13151,ACC02044,2022-09-05,2022-10-05,288778,10,259900.2,Rejected
QTN07150,OPP13154,ACC02344,2022-07-09,2022-08-08,84616,0,84616.0,Rejected
QTN07151,OPP13156,ACC02854,2022-07-16,2022-08-15,276862,5,263018.9,Accepted
QTN07152,OPP13157,ACC00897,2022-08-21,2022-09-20,62870,5,59726.5,Sent
QTN07153,OPP13158,ACC01551,2022-09-03,2022-10-03,63841,5,60648.95,Draft
QTN07154,OPP13160,ACC01268,2022-07-27,2022-08-26,127913,5,121517.35,Sent
QTN07155,OPP13161,ACC01094,2022-07-31,2022-08-30,139624,15,118680.4,Accepted
QTN07156,OPP13162,ACC04101,2022-07-27,2022-08-26,20180,0,20180.0,Accepted
QTN07157,OPP13163,ACC03742,2022-08-30,2022-09-29,59221,0,59221.0,Accepted
QTN07158,OPP13165,ACC03288,2022-08-14,2022-09-13,42279,15,35937.15,Sent
QTN07159,OPP13166,ACC02394,2022-08-19,2022-09-18,226646,0,226646.0,Accepted
QTN07160,OPP13169,ACC00026,2022-11-26,2022-12-26,291363,10,262226.7,Accepted
QTN07161,OPP13173,ACC04538,2022-08-19,2022-09-18,12880,0,12880.0,Accepted
QTN07162,OPP13174,ACC03249,2022-09-03,2022-10-03,5820,0,5820.0,Accepted
QTN07163,OPP13177,ACC02796,2022-11-09,2022-12-09,209606,10,188645.4,Sent
QTN07164,OPP13178,ACC01301,2022-11-16,2022-12-16,212167,5,201558.65,Accepted
QTN07165,OPP13179,ACC01464,2022-11-13,2022-12-13,292489,15,248615.65,Sent
QTN07166,OPP13180,ACC00951,2022-08-08,2022-09-07,204240,0,204240.0,Sent
QTN07167,OPP13183,ACC04605,2022-11-07,2022-12-07,158581,15,134793.85,Accepted
QTN07168,OPP13186,ACC02142,2022-08-30,2022-09-29,80401,5,76380.95,Accepted
QTN07169,OPP13189,ACC02481,2022-10-06,2022-11-05,192708,10,173437.2,Accepted
QTN07170,OPP13190,ACC03858,2022-11-02,2022-12-02,144804,0,144804.0,Rejected
QTN07171,OPP13192,ACC01691,2022-10-20,2022-11-19,261656,5,248573.2,Accepted
QTN07172,OPP13193,ACC02127,2022-11-14,2022-12-14,104491,10,94041.9,Accepted
QTN07173,OPP13197,ACC04487,2022-10-26,2022-11-25,267036,15,226980.6,Accepted
QTN07174,OPP13198,ACC04476,2022-07-22,2022-08-21,278912,5,264966.4,Accepted
QTN07175,OPP13200,ACC03599,2022-09-07,2022-10-07,92993,0,92993.0,Sent
QTN07176,OPP13201,ACC04140,2022-08-21,2022-09-20,122169,5,116060.55,Sent
QTN07177,OPP13204,ACC02864,2022-08-30,2022-09-29,141110,5,134054.5,Sent
QTN07178,OPP13206,ACC01281,2022-08-03,2022-09-02,75296,10,67766.4,Accepted
QTN07179,OPP13208,ACC03360,2022-10-05,2022-11-04,21582,0,21582.0,Accepted
QTN07180,OPP13210,ACC03120,2022-09-05,2022-10-05,28128,10,25315.2,Accepted
QTN07181,OPP13211,ACC03741,2022-08-29,2022-09-28,207157,0,207157.0,Accepted
QTN07182,OPP13216,ACC01975,2022-11-03,2022-12-03,141214,15,120031.9,Sent
QTN07183,OPP13218,ACC03176,2022-11-21,2022-12-21,118120,15,100402.0,Accepted
QTN07184,OPP13221,ACC04525,2022-07-21,2022-08-20,45918,0,45918.0,Accepted
QTN07185,OPP13224,ACC04842,2022-10-10,2022-11-09,194815,15,165592.75,Accepted
QTN07186,OPP13227,ACC00221,2022-11-14,2022-12-14,139533,0,139533.0,Accepted
QTN07187,OPP13228,ACC01094,2022-09-07,2022-10-07,106164,15,90239.4,Sent
QTN07188,OPP13229,ACC00967,2022-10-14,2022-11-13,95432,15,81117.2,Sent
QTN07189,OPP13237,ACC02556,2022-08-24,2022-09-23,102239,10,92015.1,Accepted
QTN07190,OPP13238,ACC02144,2022-10-14,2022-11-13,253313,5,240647.35,Accepted
QTN07191,OPP13239,ACC02690,2022-08-01,2022-08-31,173966,10,156569.4,Sent
QTN07192,OPP13240,ACC03666,2022-07-24,2022-08-23,24928,5,23681.6,Sent
QTN07193,OPP13244,ACC00253,2022-11-15,2022-12-15,233061,10,209754.9,Sent
QTN07194,OPP13245,ACC00624,2022-07-11,2022-08-10,216731,0,216731.0,Rejected
QTN07195,OPP13247,ACC02441,2022-08-19,2022-09-18,37062,0,37062.0,Sent
QTN07196,OPP13249,ACC01071,2023-08-15,2023-09-14,208199,0,208199.0,Accepted
QTN07197,OPP13251,ACC03261,2023-06-05,2023-07-05,122452,15,104084.2,Accepted
QTN07198,OPP13253,ACC03048,2023-07-18,2023-08-17,130220,5,123709.0,Sent
QTN07199,OPP13255,ACC02645,2023-07-07,2023-08-06,16772,5,15933.4,Sent
QTN07200,OPP13256,ACC01952,2023-06-13,2023-07-13,125696,0,125696.0,Sent
QTN07201,OPP13257,ACC04457,2023-07-29,2023-08-28,30578,0,30578.0,Draft
QTN07202,OPP13261,ACC02351,2023-08-19,2023-09-18,21541,5,20463.95,Sent
QTN07203,OPP13262,ACC02840,2023-09-05,2023-10-05,167823,10,151040.7,Sent
QTN07204,OPP13265,ACC02449,2023-08-06,2023-09-05,274563,5,260834.85,Draft
QTN07205,OPP13267,ACC00717,2023-07-17,2023-08-16,209136,5,198679.2,Accepted
QTN07206,OPP13268,ACC03774,2023-08-05,2023-09-04,153640,0,153640.0,Sent
QTN07207,OPP13269,ACC00008,2023-07-25,2023-08-24,85673,5,81389.35,Accepted
QTN07208,OPP13271,ACC01589,2023-08-02,2023-09-01,140167,15,119141.95,Sent
QTN07209,OPP13274,ACC02616,2023-08-03,2023-09-02,88878,0,88878.0,Accepted
QTN07210,OPP13276,ACC00484,2023-07-03,2023-08-02,199958,5,189960.1,Draft
QTN07211,OPP13278,ACC02871,2023-08-12,2023-09-11,143533,10,129179.7,Rejected
QTN07212,OPP13280,ACC00078,2023-06-15,2023-07-15,57782,0,57782.0,Sent
QTN07213,OPP13281,ACC03320,2023-07-16,2023-08-15,113913,10,102521.7,Accepted
QTN07214,OPP13282,ACC03854,2023-08-27,2023-09-26,212763,15,180848.55,Sent
QTN07215,OPP13285,ACC03110,2023-08-26,2023-09-25,186929,10,168236.1,Accepted
QTN07216,OPP13286,ACC00530,2023-07-25,2023-08-24,163236,10,146912.4,Sent
QTN07217,OPP13287,ACC03201,2023-06-29,2023-07-29,252872,10,227584.8,Accepted
QTN07218,OPP13288,ACC03436,2023-08-07,2023-09-06,109078,15,92716.3,Rejected
QTN07219,OPP13290,ACC04498,2023-07-25,2023-08-24,122987,10,110688.3,Accepted
QTN07220,OPP13291,ACC00910,2023-07-14,2023-08-13,27199,0,27199.0,Accepted
QTN07221,OPP13292,ACC01385,2023-06-27,2023-07-27,58670,0,58670.0,Accepted
QTN07222,OPP13293,ACC03679,2023-06-19,2023-07-19,287523,15,244394.55,Sent
QTN07223,OPP13294,ACC02524,2023-07-12,2023-08-11,19065,0,19065.0,Draft
QTN07224,OPP13295,ACC01320,2023-08-12,2023-09-11,85141,5,80883.95,Accepted
QTN07225,OPP13300,ACC02615,2023-07-15,2023-08-14,34081,0,34081.0,Draft
QTN07226,OPP13301,ACC02424,2023-08-19,2023-09-18,78139,10,70325.1,Sent
QTN07227,OPP13302,ACC00036,2023-07-05,2023-08-04,122452,5,116329.4,Accepted
QTN07228,OPP13303,ACC02010,2023-07-03,2023-08-02,105918,15,90030.3,Accepted
QTN07229,OPP13304,ACC04857,2023-06-21,2023-07-21,115722,10,104149.8,Rejected
QTN07230,OPP13305,ACC00101,2023-07-20,2023-08-19,200921,15,170782.85,Accepted
QTN07231,OPP13307,ACC02878,2023-08-06,2023-09-05,243105,5,230949.75,Sent
